2026 Data View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTRACT_ID,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,"HD1: Staying Healthy: Screenings, Tests and Vaccines",,,,,,HD2: Managing Chronic (Long Term) Conditions,,,,,,,,,,,,,,,HD3: Member Experience with Health Plan,,,,,,HD4: Member Complaints and Changes in the Health Plan's Performance,,,HD5: Health Plan Customer Service,,,DD1: Drug Plan Customer Service,DD2: Member Complaints and Changes in the Drug Plan’s Performance,,,DD3: Member Experience with the Drug Plan,,DD4: Drug Safety and Accuracy of Drug Pricing,,,,,
H5590 ,Local CCP ,"Bridgeway Health Solutions of Arizona, Inc. ",Wellcare By Allwell ,Centene Corporation ,70%,63%,57%,Not enough data available ,Not enough data available ,48%,83%,96%,95%,55%,81%,86%,60%,76%,52%,Not enough data available ,70%,13%,81%,48%,62%,75,Not enough data available ,86,84,86,Not enough data available ,0.33,15%,Medicare shows only a Star Rating for this topic ,100%,98%,100%,100%,0.33,15%,Medicare shows only a Star Rating for this topic ,87,87,99,90%,90%,90%,92%,88%
H5591 ,Local CCP ,"MARTIN'S POINT GENERATIONS ADVANTAGE, INC. ",Martin's Point Generations Advantage ,"Martin's Point Health Care, Inc. ",84%,78%,73%,72%,87%,51%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,30%,82%,91%,51%,81%,41%,46%,89%,10%,88%,88%,61%,79,84,93,86,89,87,0.04,4%,Medicare shows only a Star Rating for this topic ,98%,95%,100%,100%,0.04,4%,Medicare shows only a Star Rating for this topic ,88,91,99,87%,91%,90%,89%,84%
H5593 ,Local CCP ,AETNA HEALTH OF IOWA INC. ,Aetna Medicare ,CVS Health Corporation ,72%,66%,69%,Not enough data available ,Not enough data available ,46%,60%,100%,93%,Not enough data available ,81%,82%,51%,83%,68%,47%,91%,9%,90%,57%,59%,84,85,90,86,88,88,0.21,40%,Medicare shows only a Star Rating for this topic ,100%,100%,98%,100%,0.21,40%,Medicare shows only a Star Rating for this topic ,90,91,99,89%,86%,89%,94%,87%
H5594 ,Local CCP ,"OPTIMUM HEALTHCARE, INC. ","Optimum HealthCare, Inc. ","Elevance Health, Inc. ",83%,83%,67%,70%,87%,55%,93%,98%,99%,76%,80%,88%,89%,92%,63%,54%,82%,10%,85%,56%,69%,85,88,89,87,89,88,0.12,10%,Medicare shows only a Star Rating for this topic ,99%,100%,100%,100%,0.12,10%,Medicare shows only a Star Rating for this topic ,91,90,99,88%,90%,88%,94%,92%
H5599 ,Local CCP ,NEW YORK QUALITY HEALTHCARE CORPORATION ,Wellcare By Fidelis Care ,Centene Corporation ,70%,61%,59%,Not enough data available ,Not enough data available ,58%,62%,87%,93%,37%,70%,83%,49%,73%,74%,Not enough data available ,46%,11%,86%,40%,57%,79,Not enough data available ,87,83,83,85,0.33,17%,Medicare shows only a Star Rating for this topic ,93%,99%,100%,100%,0.33,17%,Medicare shows only a Star Rating for this topic ,86,Not enough data available ,99,87%,87%,86%,95%,86%
H5608 ,Local CCP ,"DENVER HEALTH MEDICAL PLAN, INC. ",Elevate Medicare Advantage ,Denver Health and Hospital Authority ,79%,70%,77%,Not enough data available ,Not enough data available ,53%,73%,98%,93%,Not enough data available ,75%,86%,82%,74%,68%,43%,69%,12%,95%,76%,47%,76,80,90,88,87,87,0.03,11%,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,97%,97%,0.03,11%,Medicare shows only a Star Rating for this topic ,90,88,97,89%,91%,92%,88%,94%
H5619 ,Local CCP ,"ARCADIAN HEALTH PLAN, INC. ",Humana ,Humana Inc. ,73%,73%,65%,67%,84%,51%,81%,96%,99%,42%,78%,90%,61%,80%,58%,37%,90%,11%,86%,75%,57%,81,83,89,86,86,87,0.17,23%,Medicare shows only a Star Rating for this topic ,98%,98%,100%,100%,0.17,23%,Medicare shows only a Star Rating for this topic ,87,89,84,85%,89%,88%,88%,87%
H5628 ,Local CCP ,"MOLINA HEALTHCARE OF UTAH, INC. ",Molina Healthcare of Utah & Idaho ,"Molina Healthcare, Inc. ",58%,66%,57%,Not enough data available ,Not enough data available ,52%,58%,91%,92%,21%,76%,76%,54%,68%,64%,Not enough data available ,61%,9%,84%,49%,56%,78,82,85,83,82,86,0.27,12%,Medicare shows only a Star Rating for this topic ,99%,96%,100%,100%,0.27,12%,Medicare shows only a Star Rating for this topic ,86,89,99,88%,88%,89%,89%,82%
H5644 ,Local CCP ,NETWORK HEALTH INSURANCE CORPORATION ,Network Health Medicare Advantage Plans ,"Network Health, Inc. ",Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,No data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,No data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not required to report ,Not enough data available
H5649 ,Local CCP ,"CENTRAL HEALTH PLAN OF CALIFORNIA, INC. ",Central Health Medicare Plan ,"Molina Healthcare, Inc. ",71%,69%,77%,70%,82%,56%,55%,96%,94%,68%,80%,85%,67%,77%,59%,38%,76%,11%,85%,48%,55%,74,Not enough data available ,Not enough data available ,83,83,Not enough data available ,0.14,18%,Medicare shows only a Star Rating for this topic ,99%,96%,100%,100%,0.14,18%,Medicare shows only a Star Rating for this topic ,87,Not enough data available ,99,86%,87%,85%,74%,90%
H5652 ,Local CCP ,"SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC. ",UnitedHealthcare ,"UnitedHealth Group, Inc. ",89%,72%,91%,70%,84%,62%,87%,100%,100%,Not enough data available ,91%,94%,75%,86%,69%,47%,79%,7%,Not enough data available ,53%,74%,83,87,93,89,89,87,0.06,2%,Medicare shows only a Star Rating for this topic ,100%,100%,100%,100%,0.06,2%,Medicare shows only a Star Rating for this topic ,89,92,100,87%,91%,92%,98%,81%
H5692 ,Local CCP ,SANTA CRUZ MONTEREY MERCED SAN BENITO MARIPOSA MAN ,Central California Alliance for Health ,SANTA CRUZ MONTEREY MERCED SAN BENITO MARIPOSA MAN ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H5703 ,Local CCP ,SOUTH COUNTRY HEALTH ALLIANCE ,South Country Health Alliance ,South Country Health Alliance ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Plan too small to be measured ,52%,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,97%,97%,Not enough data available ,Not enough data available ,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,100,93%,88%,90%,95%,91%
H5718 ,Local CCP ,DEVOTED HEALTH INSURANCE COMPANY OF KENTUCKY INC ,Devoted Health ,"Devoted Health, Inc. ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,98%,100%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H5734 ,Local CCP ,SAN JOAQUIN COUNTY HEALTH COMMISSION ,Health Plan of San Joaquin / Mountain Valley Healt ,SAN JOAQUIN COUNTY HEALTH COMMISSION ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H5774 ,Local CCP ,"TRIPLE S ADVANTAGE, INC. ",Triple S Advantage ,Guidewell Mutual Holding Corporation ,88%,87%,52%,70%,77%,57%,92%,100%,100%,90%,94%,94%,75%,93%,64%,55%,89%,10%,90%,70%,60%,81,83,92,93,93,87,0.15,10%,Medicare shows only a Star Rating for this topic ,100%,100%,97%,98%,0.15,10%,Medicare shows only a Star Rating for this topic ,93,93,99,90%,91%,86%,95%,93%
H5779 ,Local CCP ,"MERIDIAN HEALTH PLAN OF ILLINOIS, INC. ",Wellcare ,Centene Corporation ,67%,63%,68%,Not enough data available ,Not enough data available ,46%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,75%,82%,63%,76%,64%,Not enough data available ,66%,11%,84%,56%,50%,76,83,87,85,84,86,0.43,38%,Medicare shows only a Star Rating for this topic ,100%,100%,100%,100%,0.43,38%,Medicare shows only a Star Rating for this topic ,86,Not enough data available ,100,86%,89%,88%,91%,90%
H5793 ,Local CCP ,AETNA HEALTH INC. (CT) ,Aetna Medicare ,CVS Health Corporation ,74%,70%,70%,75%,88%,53%,60%,100%,93%,40%,79%,87%,55%,81%,65%,40%,89%,10%,88%,56%,63%,80,79,91,85,88,86,0.17,22%,Medicare shows only a Star Rating for this topic ,98%,99%,98%,100%,0.17,22%,Medicare shows only a Star Rating for this topic ,87,88,99,89%,91%,90%,89%,89%
H5810 ,Local CCP ,MOLINA HEALTHCARE OF CALIFORNIA ,Molina Healthcare of California ,"Molina Healthcare, Inc. ",65%,63%,64%,Not enough data available ,Not enough data available ,Not enough data available ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,68%,83%,59%,76%,Not enough data available ,Not enough data available ,46%,No data available ,Not enough data available ,38%,44%,74,Not enough data available ,86,Not enough data available ,83,Not enough data available ,3.15,24%,Medicare shows only a Star Rating for this topic ,100%,100%,100%,100%,3.15,24%,Medicare shows only a Star Rating for this topic ,84,Not enough data available ,99,85%,91%,86%,96%,89%
H5823 ,Local CCP ,"MOLINA HEALTHCARE OF WASHINGTON, INC. ","Molina Healthcare of Washington, Inc. ","Molina Healthcare, Inc. ",58%,66%,61%,Not enough data available ,Not enough data available ,41%,51%,91%,90%,25%,62%,82%,54%,73%,54%,Not enough data available ,70%,11%,82%,54%,50%,75,Not enough data available ,88,82,81,Not enough data available ,0.33,12%,Medicare shows only a Star Rating for this topic ,99%,97%,100%,100%,0.33,12%,Medicare shows only a Star Rating for this topic ,86,Not enough data available ,99,89%,89%,90%,85%,84%
H5826 ,Local CCP ,COMMUNITY HEALTH PLAN OF WASHINGTON ,Community Health Plan of WA Medicare Advantage ,Community Health Plan of Washington ,67%,63%,68%,Not enough data available ,Not enough data available ,54%,46%,91%,89%,31%,72%,81%,59%,74%,54%,51%,66%,9%,88%,57%,56%,76,79,88,84,84,85,0.08,12%,Medicare shows only a Star Rating for this topic ,87%,93%,100%,98%,0.08,12%,Medicare shows only a Star Rating for this topic ,87,88,99,89%,90%,90%,87%,88%
H5828 ,Local CCP ,"WELLPOINT TENNESSEE, INC. ",Wellpoint ,"Elevance Health, Inc. ",60%,57%,59%,Not enough data available ,Not enough data available ,37%,57%,93%,92%,25%,69%,81%,53%,70%,62%,37%,68%,11%,84%,57%,53%,82,86,89,86,84,86,0.35,31%,Medicare shows only a Star Rating for this topic ,100%,100%,100%,100%,0.35,31%,Medicare shows only a Star Rating for this topic ,88,90,99,82%,85%,84%,95%,86%
H5843 ,Local CCP ,"BANNER HEALTH PLAN, INC. ",Banner Medicare Advantage ,Banner Health ,77%,72%,68%,66%,84%,57%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,53%,78%,89%,73%,82%,56%,45%,88%,11%,84%,80%,83%,78,81,91,86,85,84,0.17,34%,Medicare shows only a Star Rating for this topic ,99%,92%,98%,98%,0.17,34%,Medicare shows only a Star Rating for this topic ,87,90,98,89%,92%,91%,94%,88%
H5852 ,Local CCP ,AIDS HEALTHCARE FOUNDATION ,AHF ,AIDS Healthcare Foundation ,Not enough data available ,74%,88%,Not enough data available ,Not enough data available ,Not enough data available ,70%,97%,96%,Not enough data available ,66%,88%,74%,79%,Not enough data available ,Not enough data available ,85%,No data available ,No data available ,74%,49%,84,Not enough data available ,90,89,90,86,Not enough data available ,Not enough data available ,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,89%,90%,Not enough data available ,Not enough data available ,Medicare shows only a Star Rating for this topic ,93,Not enough data available ,98,91%,91%,90%,93%,90%
