Row #,LAUID,Year,Proj. Type,Organization Name,Project Name,Geo Code,Address_1,Address_2,City,State,ZIP,Census Tract,SPA,SD,CD,SSD,SAD,USCD,Community,Inventory Type,Bed Type,Target Pop. A,Target Pop. B,Beds HH w/ Children,Units HH w/ Children,Beds HH w/o Children,Beds HH w/ only Children,Veteran Beds HH w/ Children,Youth Beds HH w/ Children,CH Beds HH w/ Children,Veteran Beds HH w/o Children,Youth Beds HH w/o Children,CH Beds HH w/o Children,CH Beds HH w/ only Children,Additional Federal Funding: HUD-VASH,Additional Federal Funding: SSVF,Additional Federal Funding: GPD,Additional Federal Funding: GPD-BH,Additional Federal Funding: GPD-LD,Additional Federal Funding: GPD-HH,Additional Federal Funding: GPD-CT,Additional Federal Funding: GPD-SITH,Additional Federal Funding: GPD-TP,Additional Federal Funding: HCHV,Additional Federal Funding: HCHV-CRS,Additional Federal Funding: HCHV-SH,Additional Federal Funding: CWT/TR,Additional Federal Funding: BCP,Additional Federal Funding: TLP,Additional Federal Funding: MGH,Additional Federal Funding: HOPWA,Additional Federal Funding: HOPWA-HMV,Additional Federal Funding: HOPWA-PH,Additional Federal Funding: HOPWA-STSF,Additional Federal Funding: HOPWA-TH,Additional Federal Funding: PIH,Additional Federal Funding: Other,Housing Type,McKinney- Vento: Esg,McKinney- Vento: EsgEs,McKinney- Vento: EsgRrh,McKinney- Vento: Coc,McKinney- Vento: CocSh,McKinney- Vento: CocTh,McKinney- Vento: CocPsh,McKinney- Vento: CocRrh,McKinney- Vento: CocSro,McKinney- Vento: SpC,McKinney- Vento: S8,McKinney- Vento: Shp,Year-Round Beds,HMIS Beds HH w/ Children,HMIS Beds HH w/o Children,HMIS Beds HH w/ only Children,% of HMIS Beds HH with Children,% of HMIS Beds HH without Children,% of HMIS Beds HH w/ only Children,Total Seasonal Beds,Seasonal Beds Available in HMIS,Availability Start Date,Availability End Date,Overflow Beds,HMIS Overflow Beds,PIT Count,Total Beds,Utilization Rate,Unit Utilization Rate
346453,044-008581,2018,RRH,People Assisting the Homeless (PATH),PAT FSC Rapid Re-Housing,62118,3323 W Washington Blvd,,Los Angeles,CA,90018.0,218120.0,4,2,10,30,54,37,West Adams-Expo Park,C,,HC,,380.0,124.0,10,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,390,380,10,0,1.0,1.0,,0,0,,,0,0,390,390,1.0,0.9850746268656716
346431,044-008585,2018,RRH,People Assisting the Homeless (PATH),SSVF RRH (PATH),62118,3323 W Washington Blvd,,Los Angeles,CA,90018.0,218120.0,4,2,10,30,54,37,West Adams-Expo Park,C,,HC,,0.0,0.0,26,0.0,0.0,0.0,0,26,0,0,0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,26,0,26,0,,1.0,,0,0,,,0,0,26,26,1.0,0.9615384615384616
346438,044-008595,2018,RRH,People Assisting the Homeless (PATH),SSVF RRH PATH (LFH),62118,3323 W Washington Blvd,,Los Angeles,CA,90018.0,218120.0,4,2,10,30,54,37,West Adams-Expo Park,C,,HC,,8.0,2.0,10,0.0,8.0,0.0,0,10,0,0,0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,18,8,10,0,1.0,1.0,,0,0,,,0,0,18,18,1.0,1.0
346433,044-008596,2018,RRH,People Assisting the Homeless (PATH),SSVF RRH Surge (PATH),62118,3323 W Washington Blvd,,Los Angeles,CA,90018.0,218120.0,4,2,10,30,54,37,West Adams-Expo Park,C,,HC,,6.0,2.0,34,0.0,6.0,0.0,0,34,0,0,0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,40,6,34,0,1.0,1.0,,0,0,,,0,0,40,40,1.0,1.0
338882,527-020703,2018,ES,National Health Foundation,CES Bridge Housing Program (NHF),62118,5136 W Washington Blvd, ,Los Angeles,CA,90016.0,218500.0,6,2,10,30,54,37,Mid City,N,Facility-based beds,SMF,,0.0,0.0,3,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,3,0,3,0,,1.0,,0,0,,,0,0,3,3,1.0,1.0
339549,410-017202,2018,TH,Sanctuary of Hope,CES Transitional Housing Hope Connections,62118,4003 W Adams Blvd, ,Los Angeles,CA,90018.0,218702.0,6,2,10,30,54,37,West Adams-Expo Park,U,,SMF,,0.0,0.0,9,0.0,0.0,0.0,0,0,9,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,9,0,0,0,,,,0,0,,,0,0,0,9,0.0,0.0
346656,038-010187,2018,RRH,"Special Service for Groups, Inc.",SSG FSC Rapid Re-Housing SOH,62118,4003 W Adams Blvd,,Los Angeles,CA,90018.0,218702.0,6,2,10,30,54,37,West Adams-Expo Park,N,,HC,,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,0,0,0,0,,,,0,0,,,0,0,0,0,0.0,0.0
345022,282-007400,2018,PSH,Mental Health America of Los Angeles,CA0420 HACLA Crossroads Village,62118,1925 Washington Blvd,,Los Angeles,CA,90018.0,221210.0,4,2,10,24,53,34,West Adams-Expo Park,C,,SMF,,0.0,0.0,20,0.0,0.0,0.0,0,0,0,20,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,Yes,No,No,Yes,No,No,No,No,No,20,0,20,0,,1.0,,0,0,,,0,0,20,20,1.0,1.0
347661,045-001020,2018,RRH,1736 Family Crisis Center,SSVF RRH (1736),62118,2116 Arlington Ave, Suite 200                                        ,Los Angeles,CA,90018.0,221402.0,6,2,10,24,53,34,West Adams-Expo Park,C,,HC,,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,0,0,0,0,,,,0,0,,,0,0,0,0,0.0,0.0
346653,038-010188,2018,RRH,"Special Service for Groups, Inc.",SSG FSC Rapid Re-Housing 1736 FCC,62118,2116 Arligton Ave,,Los Angeles,CA,90018.0,221402.0,6,2,10,24,53,34,West Adams-Expo Park,N,,HC,,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,0,0,0,0,,,,0,0,,,0,0,0,0,0.0,0.0
339601,152-004604,2018,ES,"First To Serve, Inc.",Winter Shelter Program South Los Angeles,62118,1177 W 25 St, ,Los Angeles,CA,90007.0,221710.0,6,1,8,30,59,37,Adams,C,Facility-based beds,SMF,,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,0,0,0,0,,,,150,150,2017-12-01,2018-02-28,0,0,89,150,0.59,0.5933333333333334
339651,542-021600,2018,TH,Los Angeles Child Guidance Clinic,SPA 6 ILP,62118,3031 S Vermont Ave , ,Los Angeles,CA,90007.0,221900.0,6,2,9,30,59,37,Adams,N,,YMF,,0.0,0.0,28,0.0,0.0,0.0,0,0,28,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,Yes,No,Yes,No,No,No,No,No,No,28,0,28,0,,1.0,,0,0,,,0,0,2,28,0.07,0.07142857142857142
346535,036-009810,2018,OPH,Skid Row Housing Trust,New Carver,62118,1624 S Hope St ,,Los Angeles,CA,90015.0,224010.0,4,1,14,30,53,34,Downtown Los Angeles,C,,SMF,,0.0,0.0,92,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,92,0,92,0,,1.0,,0,0,,,0,0,89,92,0.97,0.967391304347826
346539,406-017454,2018,PSH,Coalition for Responsible Community Development,Community Build,62118,3101 Grand Ave,,Los Angeles,CA,90007.0,224600.0,6,1,9,30,59,37,South Central,C,,SMF,,0.0,0.0,30,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,30,0,0,0,,,,0,0,,,0,0,30,30,1.0,1.0
338514,396-016451f,2018,ES,Los Angeles County Department of Public Social Services (DPSS),Cal Works Homeless Assistance Program* - 13 Metro Family,62118,2615 S Grand Ave, ,Los Angeles,CA,90007.0,224600.0,6,1,9,30,59,37,South Central,C,Voucher beds,HC,,202.0,68.0,0,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,202,0,0,0,,,,0,0,,,0,0,202,202,1.0,1.0
338989,066-008133,2018,ES,OPCC (Formerly Ocean Park Community Center),CES Bridge Housing Program (OPCC),62118,1447 16th St, ,Los Angeles,CA,90021.0,701702.0,5,3,0,26,50,33,Santa Monica,N,Facility-based beds,SMF,,0.0,0.0,9,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,9,0,9,0,,1.0,,0,0,,,0,0,9,9,1.0,1.0
338992,066-008134,2018,ES,OPCC (Formerly Ocean Park Community Center),CES Crisis Housing Program CITY (OPCC),62118,1447 16th St, ,Los Angeles,CA,90021.0,701702.0,5,3,0,26,50,33,Santa Monica,N,Facility-based beds,SMF,,0.0,0.0,6,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,6,0,6,0,,1.0,,0,0,,,0,0,6,6,1.0,1.0
345006,039-009716,2018,OPH,SRO Housing Corporation,Sec 8 Mod Rehab Prentice Hotel,62118,1014 E 7th St,                                                  ,Los Angeles,CA,90021.0,226002.0,4,2,14,30,53,34,Downtown Los Angeles,C,,SMF,,0.0,0.0,44,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,Yes,No,44,0,44,0,,1.0,,0,0,,,0,0,41,44,0.93,0.9318181818181818
346279,039-009748,2018,OPH,SRO Housing Corporation,Sec 8 Mod Rehab Rivers Hotel General,62118,1242 E 7th St,                                                  ,Los Angeles,CA,90021.0,226002.0,4,2,14,30,53,34,Downtown Los Angeles,C,,SMF,,0.0,0.0,25,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,Yes,No,25,0,25,0,,1.0,,0,0,,,0,0,23,25,0.92,0.92
345002,039-009717,2018,OPH,SRO Housing Corporation,Sec 8 Mod Rehab Rivers Hotel H,62118,1242 E 7th St,                                                  ,Los Angeles,CA,90021.0,226002.0,4,2,14,30,53,34,Downtown Los Angeles,C,,SMF,HIV,0.0,0.0,35,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,Yes,No,35,0,35,0,,1.0,,0,0,,,0,0,33,35,0.94,0.9428571428571428
346544,036-009814,2018,PSH,Skid Row Housing Trust,Rainbow 87,62118,1317 E 7th St,,Los Angeles,CA,90021.0,227010.0,6,2,9,30,59,40,South Central,C,,SMF,,0.0,0.0,87,0.0,0.0,0.0,0,0,0,79,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,Yes,No,No,Yes,No,No,No,No,No,87,0,87,0,,1.0,,0,0,,,0,0,82,87,0.94,0.9425287356321839
346524,234-003401,2018,PSH,Coalition for Responsible Community Development,28th Street Apartments,62118,4201 S Central Ave,,Los Angeles,CA,90011.0,228320.0,6,2,9,30,59,40,South Park,C,,SMF,,0.0,0.0,16,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,16,0,16,0,,1.0,,0,0,,,0,0,16,16,1.0,1.0
346521,406-017456,2018,PSH,Coalition for Responsible Community Development,36th Street Apartments,62118,4201 S Central Ave,,Los Angeles,CA,90011.0,228320.0,6,2,9,30,59,40,South Park,C,,SMF,,0.0,0.0,13,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,13,0,13,0,,1.0,,0,0,,,0,0,13,13,1.0,1.0
346542,406-017455,2018,RRH,Coalition for Responsible Community Development,CES RRH Youth (CRCD),62118,4201 S Central Ave,,Los Angeles,CA,90011.0,228320.0,6,2,9,30,59,40,South Park,C,,YMF,,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,0,0,0,0,,,,0,0,,,0,0,0,0,0.0,0.0
346532,406-017451,2018,OPH,Coalition for Responsible Community Development,HACLA Section 8 Homeless Program (CRCD),62118,4201 S Central Ave,,Los Angeles,CA,90011.0,228320.0,6,2,9,30,59,40,South Park,C,,SMF,,0.0,0.0,73,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,73,0,73,0,,1.0,,0,0,,,0,0,73,73,1.0,1.0
339586,517-020103,2018,ES,"Fathers and Mothers Who Care, Inc",Overnight Accomodation (FMWC),62118,726 E 43rd St, ,Los Angeles,CA,90044.0,228600.0,6,2,9,30,59,40,South Park,C,Facility-based beds,SMF,,0.0,0.0,10,0.0,0.0,0.0,0,4,6,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – clustered / multiple sites,No,No,No,No,No,No,No,No,No,No,No,No,10,0,10,0,,1.0,,0,0,,,0,0,10,10,1.0,1.0
338869,411-017153,2018,ES,Home at Last,CES Crisis Housing Program Youth (Home at Last),62118,4920 S Avalon Blvd, ,Los Angeles,CA,90011.0,229200.0,6,2,9,30,59,40,South Park,N,Facility-based beds,YMF,,0.0,0.0,60,0.0,0.0,0.0,0,0,60,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,60,0,60,0,,1.0,,0,0,,,0,0,19,60,0.32,0.31666666666666665
338896,083-011326,2018,ES,Volunteers of America of Los Angeles,CES Crisis Housing Program P2H,62118,3804 S Broadway Pl, ,Los Angeles,CA,90037.0,231100.0,6,2,9,30,59,37,South Central,C,Facility-based beds,SMF,,0.0,0.0,286,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,286,0,286,0,,1.0,,0,0,,,0,0,198,286,0.69,0.6923076923076923
338873,083-011312,2018,ES,Volunteers of America of Los Angeles,DPSS GR Crisis Housing SPA 6 Men,62118,3804 S Broadway Pl,,Los Angeles,CA,90037.0,231100.0,6,2,9,30,59,37,South Central,N,Facility-based beds,SMF,,0.0,0.0,35,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,35,0,35,0,,1.0,,0,0,,,0,0,4,35,0.11,0.11428571428571428
338512,396-016451e,2018,ES,Los Angeles County Department of Public Social Services (DPSS),Cal Works Homeless Assistance Program* - 12 Expo Park,62118,3833 S Vermont Ave, ,Los Angeles,CA,90037.0,231220.0,6,2,9,30,59,37,Adams,C,Voucher beds,HC,,265.0,89.0,0,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,265,0,0,0,,,,0,0,,,0,0,265,265,1.0,1.0
339595,152-004600,2018,TH,"First To Serve, Inc.",Flimsy Reed,62118,4052 Budlong Ave, ,Los Angeles,CA,90037.0,231600.0,6,2,9,30,59,37,Vermont Square,C,,SF,,0.0,0.0,10,0.0,0.0,0.0,0,0,4,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,10,0,0,0,,,,0,0,,,0,0,10,10,1.0,1.0
346528,406-017453,2018,PSH,Coalition for Responsible Community Development,Broadway Apartments,62118,4775 S Broadway,,Los Angeles,CA,90037.0,231900.0,6,2,9,30,59,40,South Park,C,,SMF+HC,,27.0,12.0,7,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,34,27,7,0,1.0,1.0,,0,0,,,0,0,34,34,1.0,1.0
346452,012-001970,2018,RRH,People Assisting the Homeless (PATH),Family Transition Metro,62118,5101 S Broadway,,Los Angeles,CA,90037.0,231900.0,6,2,9,30,59,40,South Park,C,,HC,,262.0,78.0,0,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,262,262,0,0,1.0,,,0,0,,,0,0,262,262,1.0,1.0
346422,044-008599,2018,RRH,People Assisting the Homeless (PATH),Homes for Heroes,62118,5101 S Broadway,,Los Angeles,CA,90037.0,231900.0,6,2,9,30,59,40,South Park,C,,SMF,,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,0,0,0,0,,,,0,0,,,0,0,0,0,0.0,0.0
346442,012-001975,2018,RRH,People Assisting the Homeless (PATH),South Central Collaborative,62118,5101 S Broadway,,Los Angeles,CA,90037.0,231900.0,6,2,9,30,59,40,South Park,C,,HC,,73.0,28.0,0,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,73,73,0,0,1.0,,,0,0,,,0,0,73,73,1.0,1.0
346448,012-001957,2018,RRH,People Assisting the Homeless (PATH),South Central Family Transition Program,62118,5101 S Broadway,,Los Angeles,CA,90037.0,231900.0,6,2,9,30,59,40,South Park,C,,HC,,114.0,35.0,0,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,114,114,0,0,1.0,,,0,0,,,0,0,114,114,1.0,1.0
344508,517-020102,2018,ES,"Fathers and Mothers Who Care, Inc",Vernon,62118,1512 W Vernon Ave, ,Los Angeles,CA,90062.0,232200.0,6,2,9,30,59,37,Vermont Square,C,Facility-based beds,SFHC,,4.0,2.0,4,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,8,4,4,0,1.0,1.0,,0,0,,,0,0,8,8,1.0,0.6666666666666666
338880,411-017152,2018,ES,Home at Last,CES Bridge Housing Program Youth (Home at Last),62118,5165 S Vermont Ave, ,Los Angeles,CA,90037.0,232300.0,6,2,9,30,59,37,Vermont Square,N,Facility-based beds,YMF,,0.0,0.0,60,0.0,0.0,0.0,0,0,60,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,60,0,60,0,,1.0,,0,0,,,0,0,2,60,0.03,0.03333333333333333
339611,152-004609,2018,ES,"First To Serve, Inc.",CES Bridge Housing Program (First to Serve),62118,1718 W Vernon, ,Los Angeles,CA,90062.0,232400.0,6,2,8,30,54,37,Vermont Square,N,Facility-based beds,SMF,,0.0,0.0,61,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,61,0,61,0,,1.0,,0,0,,,0,0,43,61,0.7,0.7049180327868853
339613,152-004610,2018,ES,"First To Serve, Inc.",CES Crisis Housing Program (First to Serve),62118,1718 W Vernon, ,Los Angeles,CA,90062.0,232400.0,6,2,8,30,54,37,Vermont Square,C,Facility-based beds,SMF,,0.0,0.0,39,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,39,0,39,0,,1.0,,0,0,,,0,0,24,39,0.62,0.6153846153846154
347197,152-004611,2018,PSH,"First To Serve, Inc.",CoC Rapid ReHousing Families Individuals,62118,1718 W Vernon,,Los Angeles,CA,90062.0,232400.0,6,2,8,30,54,37,Vermont Square,C,,SMF+HC,,12.0,4.0,21,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,Yes,No,No,Yes,No,No,No,No,No,33,12,21,0,1.0,1.0,,0,0,,,0,0,33,33,1.0,0.96
338889,083-011318,2018,ES,Volunteers of America of Los Angeles,CES Bridge Housing Program Reserved,62118,1724 Vernon Ave, ,Los Angeles,CA,90037.0,232400.0,6,2,8,30,54,37,Vermont Square,N,Facility-based beds,SMF,,0.0,0.0,30,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,30,0,30,0,,1.0,,0,0,,,0,0,11,30,0.37,0.36666666666666664
339583,038-010185,2018,ES,"Special Service for Groups, Inc.",CES Bridge Housing Program TCLC,62118,5721 S Western Ave,,Los Angeles ,CA,90062.0,232500.0,6,2,8,30,54,37,Vermont Square,N,Facility-based beds,SMF,,0.0,0.0,10,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,10,0,10,0,,1.0,,0,0,,,0,0,8,10,0.8,0.8
339587,038-010186,2018,ES,"Special Service for Groups, Inc.",CES Crisis Housing Program TCLC,62118,5721 S Western Ave, ,Los Angeles ,CA,90062.0,232500.0,6,2,8,30,54,37,Vermont Square,C,Facility-based beds,SMF,,0.0,0.0,26,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,26,0,26,0,,1.0,,0,0,,,0,0,16,26,0.62,0.6153846153846154
339624,101-010665,2018,ES,Testimonial Community Love Center,CES Bridge Housing Program CBH,62118,5721 S Western Ave,,Los Angeles,CA,90062.0,232500.0,6,2,8,30,54,37,Vermont Square,N,Facility-based beds,SMF,,0.0,0.0,10,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,10,0,10,0,,1.0,,0,0,,,0,0,2,10,0.2,0.2
339621,101-010661,2018,ES,Testimonial Community Love Center,CES Bridge Housing Program CITY,62118,5721 S Western Ave,,Los Angeles,CA,90062.0,232500.0,6,2,8,30,54,37,Vermont Square,N,Facility-based beds,SMF,,0.0,0.0,39,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,39,0,39,0,,1.0,,0,0,,,0,0,39,39,1.0,1.0
339625,101-010666,2018,ES,Testimonial Community Love Center,CES Crisis Housing Program CBH,62118,5721 S Western Ave,,Los Angeles,CA,90062.0,232500.0,6,2,8,30,54,37,Vermont Square,N,Facility-based beds,SMF,,0.0,0.0,30,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,30,0,30,0,,1.0,,0,0,,,0,0,19,30,0.63,0.6333333333333333
339623,101-010662,2018,ES,Testimonial Community Love Center,CES Crisis Housing Program CITY,62118,5721 S Western Ave, ,Los Angeles,CA,90062.0,232500.0,6,2,8,30,54,37,Vermont Square,C,Facility-based beds,SMF,,0.0,0.0,20,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,20,0,20,0,,1.0,,0,0,,,0,0,16,20,0.8,0.8
339615,101-010659,2018,ES,Testimonial Community Love Center,DPSS GR Crisis Housing SPA 6,62118,5721 S Western Ave,,Los Angeles,CA,90062.0,232500.0,6,2,8,30,54,37,Vermont Square,N,Voucher beds,SMF,,0.0,0.0,30,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,30,0,30,0,,1.0,,0,0,,,0,0,3,30,0.1,0.1
339547,230-003050,2018,TH,"Chosen Gospel Recovery, Inc.",Ruby's House I-4,62118,417 West 55th St, ,Los Angeles,CA,90037.0,232700.0,6,2,9,30,59,37,Vermont Square,C,,HC,,22.0,9.0,0,0.0,0.0,22.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – clustered / multiple sites,No,No,No,No,No,No,No,No,No,No,No,No,22,0,0,0,,,,0,0,,,0,0,24,22,1.09,1.0
