HMIS Proj ID,Row #,Year,Proj. Type,Organization Name,Project Name,Address,City,State,ZIP,SPA,SD,CD,Community,Geo Code,HMIS-Participating,Inventory Type,Bed Type,Target Pop.,Project Gender,Beds HH w/ Children,Units HH w/ Children,Beds HH w/o Children,Beds HH w/ only Children,Veteran Beds HH w/ Children,Youth Beds HH w/ Children,CH Beds HH w/ Children,Veteran Beds HH w/o Children,Youth Beds HH w/o Children,CH Beds HH w/o Children,CH Beds HH w/ only Children,Victim Service Provider,Additional Federal Funding: HUD-VASH,Additional Federal Funding: SSVF,Additional Federal Funding: GPD,Additional Federal Funding: GPD-BH,Additional Federal Funding: GPD-LD,Additional Federal Funding: GPD-HH,Additional Federal Funding: GPD-CT,Additional Federal Funding: GPD-SITH,Additional Federal Funding: GPD-TP,Additional Federal Funding: HCHV,Additional Federal Funding: HCHV-CRS,Additional Federal Funding: HCHV-SH,Additional Federal Funding: BCP,Additional Federal Funding: TLP,Additional Federal Funding: MGH,Additional Federal Funding: HOPWA,Additional Federal Funding: HOPWA-HMV,Additional Federal Funding: HOPWA-PH,Additional Federal Funding: HOPWA-STSF,Additional Federal Funding: HOPWA-TH,Additional Federal Funding: PIH,Additional Federal Funding: Other,Housing Type,McKinney- Vento: Esg,McKinney- Vento: EsgEs,McKinney- Vento: EsgRrh,McKinney- Vento: Coc,McKinney- Vento: CocSh,McKinney- Vento: CocTh,McKinney- Vento: CocPsh,McKinney- Vento: CocRrh,McKinney- Vento: CocSro,McKinney- Vento: SpC,McKinney- Vento: S8,McKinney- Vento: SHP,McKinney- Vento: YHDP,Year-Round Beds,Total Seasonal Beds,Availability Start Date,Availability End Date,Overflow Beds,Individual Household Counted as Domestic Violence Victim,Family Household Members Counted as Domestic Violence Victim,Youth Household Members Counted as Domestic Violence Victim,PIT Count,Total Beds,Utilization Rate
2977,441719,2020,TH,"Broom Homestead, Inc.",Transitional Housing Edrica's House,3616 10th Ave.,Los Angeles,CA,90018,6,2,10,Jefferson Park,62118,Yes,C,,,Male,0,0,22,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,22,0,,,0,0.0,0.0,0.0,14.0,22,0.64
2978,441720,2020,PSH,St. Joseph Center,DHS Horizon Apartments,204 Hampton Dr.,Venice,CA,90291,5,3,11,Venice,62118,Yes,C,,,All,0,0,15,0,0,0,0,0,0,15,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,15,0,,,0,0.0,0.0,0.0,11.0,15,0.73
2979,441721,2020,PSH,St. Joseph Center,DHS Willowbrook Apartments,11740 Bandera St.,Los Angeles,CA,90059,6,2,0,Willowbrook,62118,Yes,C,,,All,0,0,22,0,0,0,0,0,0,22,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,22,0,,,0,0.0,0.0,0.0,22.0,22,1.0
2980,441722,2020,PSH,St. Joseph Center,CA1687 HACOLA Permanent Supportive Housing,204 Hampton Dr.,Venice,CA,90291,5,3,11,Venice,62118,Yes,C,,,All,2,1,59,0,0,0,2,0,0,59,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,61,0,,,0,0.0,0.0,0.0,16.0,61,0.26
2981,441073,2020,ES,1736 Family Crisis Center,Domestic Violence Shelter - LA 1,CONFIDENTIAL,CONFIDENTIAL,CA,CONFIDENTIAL,6,CONFIDENTIAL,CONFIDENTIAL,CONFIDENTIAL,62118,No,C,Facility-based beds,DV,All,20,4,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – clustered / multiple sites,No,No,No,No,No,No,No,No,No,No,No,No,No,20,0,,,0,3.0,11.0,0.0,16.0,20,0.8
2983,441074,2020,ES,Valley Oasis,Valley Oasis Shelter,CONFIDENTIAL,CONFIDENTIAL,CA,CONFIDENTIAL,1,CONFIDENTIAL,CONFIDENTIAL,CONFIDENTIAL,61914,No,C,Facility-based beds,DV,All,24,6,5,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,29,0,,,0,17.0,22.0,0.0,32.0,29,1.1
2984,441076,2020,ES,Watts Labor Community Action Committee,DMH Emergency Housing,12206 Wilmington Ave.,Los Angeles,CA,90002,6,2,15,Watts,62118,No,C,Facility-based beds,,,0,0,16,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,16,0,,,0,,,,16.0,16,1.0
2986,441724,2020,PSH,St. Joseph Center,CA0474 HACLA Permanent Supportive Housing TRA,204 Hampton Dr.,Venice,CA,90291,5,3,11,Venice,62118,Yes,C,,,All,2,1,66,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,68,0,,,0,0.0,0.0,0.0,57.0,68,0.84
2988,441726,2020,PSH,St. Joseph Center,CA0995 HACLA Permanent Supportive Housing TRA,204 Hampton Dr.,Venice,CA,90291,5,3,11,Venice,62118,Yes,C,,,All,2,1,49,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,51,0,,,0,0.0,0.0,0.0,44.0,51,0.86
2990,441728,2020,PSH,St. Joseph Center,CA0329 HACLA Permanent Supportive Housing TRA,204 Hampton Dr.,Venice,CA,90291,5,3,11,Venice,62118,Yes,C,,,All,7,2,44,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,51,0,,,0,0.0,0.0,0.0,43.0,51,0.84
2991,441077,2020,ES,Los Angeles County Department of Public Social Services (DPSS),Cal Works Homeless Assistance Program 82 West Valley (Vouchers),21415 Plummer St.,Chatsworth,CA,91311,2,5,12,Chatsworth,62118,No,C,Voucher beds,,All,76,26,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,76,0,,,0,0.0,0.0,0.0,76.0,76,1.0
2992,441078,2020,ES,Los Angeles County Department of Public Social Services (DPSS),Cal Works Homeless Assistance Program 11 East Valley (Vouchers),7555 Van Nuys Blvd.,Van Nuys,CA,91405,2,3,6,Van Nuys,62118,No,C,Voucher beds,,All,115,39,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,115,0,,,0,0.0,0.0,0.0,115.0,115,1.0
2993,441079,2020,ES,Los Angeles County Department of Public Social Services (DPSS),Cal Works Homeless Assistance Program 66 Licoln Heights (Vouchers),4077 N. Mission Rd.,Los Angeles,CA,90032,4,1,14,Montecito Heights,62118,No,C,Voucher beds,,All,32,11,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,32,0,,,0,0.0,0.0,0.0,32.0,32,1.0
2994,441080,2020,ES,Los Angeles County Department of Public Social Services (DPSS),Cal Works Homeless Assistance Program 15 Metro East (Vouchers),2855 E. Olympic Blvd.,Los Angeles,CA,90023,4,1,14,Boyle Heights,62118,No,C,Voucher beds,,All,53,18,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,53,0,,,0,0.0,0.0,0.0,53.0,53,1.0
2995,441081,2020,ES,Los Angeles County Department of Public Social Services (DPSS),Cal Works Homeless Assistance Program 34 Lancaster (Vouchers),349 B East Ave.,Lancaster,CA,93535,1,5,0,Lancaster,61914,No,C,Voucher beds,,All,365,125,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,365,0,,,0,0.0,0.0,0.0,365.0,365,1.0
2996,441082,2020,ES,Los Angeles County Department of Public Social Services (DPSS),Cal Works Homeless Assistance Program 38 Metro North (Vouchers),2601 Wilshire Blvd.,Los Angeles,CA,90057,4,2,1,Westlake,62118,No,C,Voucher beds,,All,102,35,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,102,0,,,0,0.0,0.0,0.0,102.0,102,1.0
2997,441083,2020,ES,Los Angeles County Department of Public Social Services (DPSS),Cal Works Homeless Assistance Program 13 Metro Family (Vouchers),2615 S. Grand Ave.,Los Angeles,CA,90007,6,1,9,Historic South-Central,62118,No,C,Voucher beds,,All,230,79,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,230,0,,,0,0.0,0.0,0.0,230.0,230,1.0
2998,441084,2020,ES,Los Angeles County Department of Public Social Services (DPSS),Cal Works Homeless Assistance Program 12 Expo Park (Vouchers),3833 S. Vermont Ave.,Los Angeles,CA,90037,6,2,9,Exposition Park,62118,No,C,Voucher beds,,All,193,66,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,193,0,,,0,0.0,0.0,0.0,193.0,193,1.0
2999,441085,2020,ES,Los Angeles County Department of Public Social Services (DPSS),Cal Works Homeless Assistance Program 83 SW Family (Vouchers),8300 S. Vermont Ave.,Los Angeles,CA,90044,6,2,8,Vermont Knolls,62118,No,C,Voucher beds,,All,437,150,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,437,0,,,0,0.0,0.0,0.0,437.0,437,1.0
3000,441086,2020,ES,Los Angeles County Department of Public Social Services (DPSS),Cal Works Homeless Assistance Program 27 S Central (Vouchers),10728 S. Vermont Ave.,Los Angeles,CA,90044,6,2,8,Vermont Vista,62118,No,C,Voucher beds,,,236,81,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,236,0,,,0,0.0,0.0,0.0,236.0,236,1.0
3001,441087,2020,ES,Los Angeles County Department of Public Social Services (DPSS),Cal Works Homeless Assistance Program 60 Rancho Park (Vouchers),11110 W Pico Blvd.,Los Angeles,CA,90064,5,3,5,West Los Angeles,62118,No,C,Voucher beds,,All,193,66,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,193,0,,,0,0.0,0.0,0.0,193.0,193,1.0
3002,441088,2020,ES,Los Angeles County Department of Public Social Services (DPSS),Cal Works Homeless Assistance Program 36 Pomona (Vouchers),2040 W Holt Ave,Pomona,CA,91768,3,1,0,Pomona,62850,No,C,Voucher beds,,All,82,28,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,82,0,,,0,0.0,0.0,0.0,82.0,82,1.0
3003,441089,2020,ES,Los Angeles County Department of Public Social Services (DPSS),Cal Works Homeless Assistance Program 04 El Monte (Vouchers),3350 Aerojet Ave,El Monte,CA,91731,3,1,0,El Monte,61152,No,C,Voucher beds,,All,96,33,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,96,0,,,0,0.0,0.0,0.0,96.0,96,1.0
3004,441090,2020,ES,Los Angeles County Department of Public Social Services (DPSS),Cal Works Homeless Assistance Program 20 San Gabriel (Vouchers),3352 Aerojet Ave,El Monte,CA,91731,3,1,0,El Monte,61152,No,C,Voucher beds,,All,67,23,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,67,0,,,0,0.0,0.0,0.0,67.0,67,1.0
3005,441091,2020,ES,Los Angeles County Department of Public Social Services (DPSS),Cal Works Homeless Assistance Program 51 Santa Clarita (Vouchers),27233 Camp Plenty Rd.,Canyon Country,CA,91351,2,5,0,Santa Clarita,63356,No,C,Voucher beds,,All,20,7,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,20,0,,,0,0.0,0.0,0.0,20.0,20,1.0
3006,441092,2020,ES,Los Angeles County Department of Public Social Services (DPSS),Cal Works Homeless Assistance Program 05 Belvedere (Vouchers),5445 Whittier Blvd.,Los Angeles,CA,90022,7,1,0,East Los Angeles,62118,No,C,Voucher beds,,All,39,13,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,39,0,,,0,0.0,0.0,0.0,39.0,39,1.0
3007,441093,2020,ES,Los Angeles County Department of Public Social Services (DPSS),Cal Works Homeless Assistance Program 17 Florence (Vouchers),1740 E. Gage Ave.,Los Angeles,CA,90001,7,2,0,Florence-Firestone,62118,No,C,Voucher beds,,All,76,26,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,76,0,,,0,0.0,0.0,0.0,76.0,76,1.0
3008,441094,2020,ES,Los Angeles County Department of Public Social Services (DPSS),Cal Works Homeless Assistance Program 06 Cudahy (Vouchers),8130 S. Atlantic Ave.,Cudahy,CA,90201,7,1,0,Cudahy,69037,No,C,Voucher beds,,All,29,10,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,29,0,,,0,0.0,0.0,0.0,29.0,29,1.0
3009,441095,2020,ES,Los Angeles County Department of Public Social Services (DPSS),Cal Works Homeless Assistance Program 26 Compton (Vouchers),211 E. Alondra Blvd.,Compton,CA,90220,6,2,0,Compton,60804,No,C,Voucher beds,,All,134,46,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,134,0,,,0,0.0,0.0,0.0,134.0,134,1.0
3010,441096,2020,ES,Los Angeles County Department of Public Social Services (DPSS),Cal Works Homeless Assistance Program 31 South Family (Vouchers),17600 S. Santa Fe Ave.,Compton,CA,90221,8,2,0,Rancho Dominguez,60804,No,C,Voucher beds,,All,196,67,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,196,0,,,0,0.0,0.0,0.0,196.0,196,1.0
3011,441097,2020,ES,Los Angeles County Department of Public Social Services (DPSS),Cal Works Homeless Assistance Program 62 Paramount (Vouchers),2961 E. Victoria St.,Rancho Dominguez,CA,90221,8,2,0,Rancho Dominguez,69037,No,C,Voucher beds,,All,123,42,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,123,0,,,0,0.0,0.0,0.0,123.0,123,1.0
3012,441098,2020,ES,Los Angeles County Department of Public Social Services (DPSS),Cal Works Homeless Assistance Program 40 Norwalk (Vouchers),12727 Norwalk Blvd.,Norwalk,CA,90650,7,4,0,Norwalk,62490,No,C,Voucher beds,,All,58,20,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,58,0,,,0,0.0,0.0,0.0,58.0,58,1.0
3014,440877,2020,ES,Home at Last Community Development Corporation,Winter Shelter Program Adult Males SPA 6,5171 Vermont Ave.,Los Angeles,CA,90037,6,2,9,Vermont Square,62118,Yes,C,Facility-based beds,,Male,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,0,49,2019-12-01,2020-03-31,0,0.0,0.0,0.0,46.0,49,0.94
3018,441099,2020,ES,Claremont Homeless Advocacy Program (CHAP),Overnight Accommodation,727 Harrison St.,Claremont,CA,91711,3,1,0,Claremont,69037,No,C,Facility-based beds,,,0,0,13,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,13,0,,,0,,,,9.0,13,0.69
3019,441100,2020,ES,Child and Family Center,Domestic Violence Shelter,CONFIDENTIAL,CONFIDENTIAL,CA,CONFIDENTIAL,2,CONFIDENTIAL,CONFIDENTIAL,CONFIDENTIAL,63356,No,C,Facility-based beds,DV,,6,2,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,6,0,,,0,,,,5.0,6,0.83
3020,441101,2020,ES,Beacon Light Mission and Doors of Hope,Beacon Light Mission ES,525 Broad Ave.,Wilimington,CA,90744,8,4,15,Wilmington,62118,No,C,Facility-based beds,,Male,0,0,15,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,15,0,,,0,0.0,0.0,0.0,14.0,15,0.93
3021,441102,2020,ES,Beacon Light Mission and Doors of Hope,Doors of Hope ES,529 Broad Ave.,Wilmington,CA,90744,8,4,15,Wilmington,62118,No,C,Facility-based beds,,Female,0,0,24,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,24,0,,,0,0.0,0.0,0.0,21.0,24,0.88
3022,441103,2020,ES,Center for the Pacific Asian Family Inc.,CPAF Emergency Shelter,CONFIDENTIAL,CONFIDENTIAL,CA,CONFIDENTIAL,4,CONFIDENTIAL,CONFIDENTIAL,CONFIDENTIAL,62118,No,C,Facility-based beds,DV,All,12,2,33,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,45,0,,,0,4.0,14.0,0.0,19.0,45,0.42
3023,441105,2020,ES,Emmanuel Baptist Mission of Los Angeles,Short-Term Lodging,530 E. 5th St.,Los Angeles,CA,90013,4,2,14,Downtown,62118,No,C,Facility-based beds,,,0,0,33,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,33,0,,,0,,,,33.0,33,1.0
3024,441106,2020,ES,Family Promise of San Gabriel Valley,Family Promise of San Gabriel Valley,1255 San Gabriel Blvd.,Rosemead,CA,91770,3,1,0,South San Gabriel,63102,No,C,Facility-based beds,,,14,4,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,14,0,,,0,,,,10.0,14,0.71
3026,441107,2020,ES,Gospel Missions of America,Gospel Missions of America,1803 Nausika Ave.,Rowland Heights,CA,91748,3,4,0,Rowland Heights,69037,No,C,Facility-based beds,,,0,0,3,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,3,0,,,0,,,,3.0,3,1.0
3027,441108,2020,ES,Haven Hills Inc.,Haven Hills Crisis Shelter,CONFIDENTIAL,CONFIDENTIAL,CA,CONFIDENTIAL,2,CONFIDENTIAL,CONFIDENTIAL,CONFIDENTIAL,62118,No,C,Facility-based beds,DV,All,12,6,4,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,16,0,,,0,2.0,8.0,0.0,10.0,16,0.62
3028,441110,2020,ES,Claremont House of Ruth,Emergency Shelter for Battered Women,CONFIDENTIAL,CONFIDENTIAL,CA,CONFIDENTIAL,3,CONFIDENTIAL,CONFIDENTIAL,CONFIDENTIAL,69037,No,C,Facility-based beds,DV,,7,2,2,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,9,0,,,0,,,,4.0,9,0.44
3029,441112,2020,ES,Jenesse Center Inc.,Fannie Lou Hammer Emergency Shelter,CONFIDENTIAL,CONFIDENTIAL,CA,CONFIDENTIAL,6,CONFIDENTIAL,CONFIDENTIAL,CONFIDENTIAL,62118,No,C,Facility-based beds,DV,All,40,10,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,40,0,,,0,0.0,10.0,0.0,31.0,40,0.78
3030,441113,2020,ES,Los Angeles Mission,Overnight Beds for Men,303 E. 5th St.,Los Angeles,CA,90013,4,1,14,Downtown,62118,No,C,Facility-based beds,,Male,0,0,212,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,212,0,,,0,0.0,0.0,0.0,181.0,212,0.85
3031,441114,2020,ES,Rainbow Services,Rainbow House Emergency Shelter,CONFIDENTIAL,CONFIDENTIAL,CA,CONFIDENTIAL,8,CONFIDENTIAL,CONFIDENTIAL,CONFIDENTIAL,62118,No,C,Facility-based beds,DV,All,18,5,3,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,21,0,,,0,3.0,15.0,0.0,18.0,21,0.86
3033,441116,2020,ES,The Congregational Church in Avalon,Ministry House,236 Metropole Ave.,Avalon,CA,90704,8,4,0,Avalon,69037,No,C,Facility-based beds,,,0,0,3,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,3,0,,,0,,,,3.0,3,1.0
3037,440878,2020,ES,Bryant Temple CDC,Winter Shelter Program Vernon SPA 6,2514 W. Vernon Ave.,Los Angeles,CA,90008,6,2,8,Hyde Park,62118,Yes,C,Facility-based beds,,Female,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,0,40,2019-12-01,2020-03-31,0,1.0,0.0,0.0,38.0,40,0.95
3038,441730,2020,OPH,Abode Communities,Casa Dominguez,15727 S. Atlantic Ave.,Compton,CA,90221,6,2,0,East Rancho Dominguez,60804,No,C,,,,136,55,15,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,151,0,,,0,,,,151.0,151,1.0
3039,441732,2020,OPH,Abode Communities,Terra Bella,5720 Clara St.,Bell Gardens,CA,90201,7,1,0,Bell Gardens,69037,No,C,,,All,0,0,68,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,68,0,,,0,0.0,0.0,0.0,62.0,68,0.91
3040,441733,2020,OPH,"AMCAL Multi-Housing, Inc.",Terracina,1226 W. Imperial Hwy.,Los Angeles,CA,90044,8,2,0,Athens-Westmont,62118,No,C,,,All,21,6,9,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,30,0,,,0,0.0,0.0,0.0,30.0,30,1.0
3041,441735,2020,OPH,Emotional Health Association,Share! Collaborative Housing,6666 Green Valley,Culver City,CA,90230,5,2,0,Culver City,69037,No,C,,,,0,0,230,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,230,0,,,0,,,,230.0,230,1.0
3042,441736,2020,OPH,"Jovenes, Inc.",My Home - Mi Casa,3941 Rockwood St.,Los Angeles,CA,90063,7,1,0,East Los Angeles,62118,No,C,,,All,0,0,23,0,0,0,0,0,23,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,23,0,,,0,0.0,0.0,0.0,19.0,23,0.83
3043,441737,2020,OPH,LINC Housing Corporation,Mosaic Gardens at Huntington Park,6337 Middleton St.,Huntington Park,CA,90255,7,1,0,Huntington Park,61698,No,C,,,All,32,12,3,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,35,0,,,0,0.0,0.0,0.0,35.0,35,1.0
