Row #,LAUID,Year,Proj. Type,Organization Name,Project Name,Address,City,State,ZIP,Geo Code,Census Tract,SPA,SD,CD,SSD,AD,Inventory Type,TH Unit Type,Bed Type,Target Pop. A,Target Pop. B,Youth Program,Veteran Program,HMIS,McKinney- Vento,LAHSA Funded,Beds HH w/ Children,Units HH w/ Children,Beds HH w/o Children,Beds HH w/ only Children,Veteran Beds HH w/ Children,Youth Beds HH w/ Children,CH Beds HH w/ Children,Veteran Beds HH w/o Children,Youth Beds HH w/o Children,CH Beds HH w/o Children,CH Beds HH w/ only Children,Year-Round Beds,HMIS Beds HH w/ Children,HMIS Beds HH w/o Children,HMIS Beds HH w/ only Children,% of HMIS Beds HH with Children,% of HMIS Beds HH without Children,% of HMIS Beds HH w/ only Children,Total Seasonal Beds,Seasonal Beds Available in HMIS,Availability Start Date,Availability End Date,Overflow Beds,HMIS Overflow Beds,PIT Count,Total Beds,Utilization Rate
251075,038-010158,2016,OPH,"Special Service for Groups, Inc.",Homeless Section 8 Voucher Program (HACLA),5715 S BROADWAY,Los Angeles,CA,90037.0,62118.0,232800.0,SPA 6,SD 2,CD9,SSD 30,AD 59,C,,,SMF+HC,,0,0,HMIS,Yes,Yes,301.0,94.0,67,0.0,0.0,0.0,,0.0,0.0,,,368,301.0,67.0,0.0,1.0,1.0,,,,,,,,368.0,368,1.0
251290,038-010103,2016,PSH,"Special Service for Groups, Inc.",Shelter Plus Care - Tenant Based Project (HACLA),1310 WILSHIRE BLVD,Los Angeles,CA,90021.0,62118.0,209102.0,SPA 4,SD 1,CD1,SSD 24,AD 53,C,,,SMF+HC,,0,0,HMIS,Yes,Yes,64.0,23.0,5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,69,64.0,5.0,0.0,1.0,1.0,,,,,,,,43.0,69,0.62
251156,038-010152,2016,PSH,"Special Service for Groups, Inc.",Sponsor-Based S+C (HACLA),605 W OLYMPIC BLVD,Los Angeles,CA,90015.0,62118.0,207900.0,SPA 4,SD 1,CD14,SSD 30,AD 53,C,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,22.0,0.0,,1.0,,,,,,,,19.0,22,0.86
251076,039-009701,2016,PSH,SRO Housing Corporation,Brownstone Hotel,427 E. 5th Street,Los Angeles,CA,90013.0,62118.0,206200.0,SPA 4,SD 1,CD14,SSD 24,AD 53,C,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,47,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,47,0.0,47.0,0.0,,1.0,,,,,,,,44.0,47,0.94
251031,039-009702,2016,PSH,SRO Housing Corporation,Carlton Hotel,534 S. Wall Street,Los Angeles,CA,90013.0,62118.0,206300.0,SPA 4,SD 2,CD14,SSD 30,AD 53,C,,,SMF,,0,0,Non-HMIS,No,No,0.0,0.0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,0.0,43.0,0.0,,1.0,,,,,,,,44.0,43,1.02
253814,039-009760,2016,ES,SRO Housing Corporation,DHS Crisis Housing,517 S. San Julian Street,Los Angeles,CA,90013.0,62118.0,206300.0,SPA 4,SD 2,CD14,SSD 30,AD 53,C,,Facility-based beds,SMF,,0,0,Non-HMIS,No,No,0.0,0.0,52,0.0,0.0,0.0,,0.0,0.0,,,52,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,52.0,52,1.0
254122,039-009761,2016,ES,SRO Housing Corporation,DMH - Basic Living Support Services,517 S. San Julian Street,Los Angeles,CA,90013.0,62118.0,206300.0,SPA 4,SD 2,CD14,SSD 30,AD 53,C,,Facility-based beds,SMF,,0,0,Non-HMIS,No,No,0.0,0.0,12,0.0,0.0,0.0,,0.0,0.0,,,12,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,10.0,12,0.83
251037,039-009744,2016,ES,SRO Housing Corporation,DPSS,517 S. San Julian Street,Los Angeles,CA,90013.0,62118.0,206300.0,SPA 4,SD 2,CD14,SSD 30,AD 53,C,,Voucher beds,SMF,,0,0,Non-HMIS,No,No,0.0,0.0,35,0.0,0.0,0.0,,0.0,0.0,,,35,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,26.0,35,0.74
251032,039-009703,2016,PSH,SRO Housing Corporation,Eugene Hotel,560 S. Stanford Avenue,Los Angeles,CA,90013.0,62118.0,206300.0,SPA 4,SD 2,CD14,SSD 30,AD 53,C,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,54,0.0,54.0,0.0,,1.0,,,,,,,,49.0,54,0.91
251350,039-009757,2016,PSH,SRO Housing Corporation,Ford Apartments,1000 E. 7th St. ,Los Angeles,CA,90021.0,62118.0,226002.0,SPA 4,SD 2,CD14,SSD 30,AD 53,N,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,120,0.0,120.0,0.0,,1.0,,,,,,,,84.0,120,0.7
251127,039-009732,2016,PSH,SRO Housing Corporation,Gateway Apartments Shelter Plus Care,505 S. San Pedro Street,Los Angeles,CA,90013.0,62118.0,206300.0,SPA 4,SD 2,CD14,SSD 30,AD 53,C,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,108,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,108,0.0,108.0,0.0,,1.0,,,,,,,,102.0,108,0.94
251349,039-009754,2016,PSH,SRO Housing Corporation,Golden West Permanent Housing Program,417 E. 5th St.,Los Angeles,CA,90013.0,62118.0,206200.0,SPA 4,SD 1,CD14,SSD 24,AD 53,N,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,60,0.0,60.0,0.0,,1.0,,,,,,,,52.0,60,0.87
251080,039-009750,2016,TH,SRO Housing Corporation,GPD - Veterans Transitional Housing VTP 24,517 S. San Julian St.,Los Angeles,CA,90013.0,62118.0,206300.0,SPA 4,SD 2,CD14,SSD 30,AD 53,C,Multiple,,SMF,,0,1,HMIS,Yes,Yes,0.0,0.0,24,0.0,0.0,0.0,,24.0,0.0,,,24,0.0,24.0,0.0,,1.0,,,,,,,,24.0,24,1.0
251038,039-009747,2016,TH,SRO Housing Corporation,GPD - Veterans Transitional Housing VTP 36,517 S. San Julian St.,Los Angeles,CA,90017.0,62118.0,206300.0,SPA 4,SD 2,CD14,SSD 30,AD 53,C,Single,,SMF,,0,1,HMIS,Yes,Yes,0.0,0.0,36,0.0,0.0,0.0,,36.0,0.0,,,36,0.0,36.0,0.0,,1.0,,,,,,,,35.0,36,0.97
251162,039-009751,2016,ES,SRO Housing Corporation,H Emergency Shelter,517 S. San Julian St.,Los Angeles,CA,90013.0,62118.0,206300.0,SPA 4,SD 2,CD14,SSD 30,AD 53,C,,Facility-based beds,SMF,HIV,0,0,HMIS,Yes,Yes,0.0,0.0,20,0.0,0.0,0.0,,0.0,0.0,,,20,0.0,20.0,0.0,,1.0,,0.0,0.0,,,0.0,0.0,17.0,20,0.85
251081,039-009752,2016,TH,SRO Housing Corporation,H Transitional Housing Program,517 S. San Julian St.,Los Angeles,CA,90013.0,62118.0,206300.0,SPA 4,SD 2,CD14,SSD 30,AD 53,C,Single,,SMF,HIV,0,0,HMIS,Yes,Yes,0.0,0.0,1,0.0,0.0,0.0,,0.0,0.0,,,1,0.0,1.0,0.0,,1.0,,,,,,,,1.0,1,1.0
251033,039-009707,2016,PSH,SRO Housing Corporation,James M. Wood Apartments,506 S. San Julian Street,Los Angeles,CA,90013.0,62118.0,206300.0,SPA 4,SD 2,CD14,SSD 30,AD 53,C,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,52,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,52,0.0,52.0,0.0,,1.0,,,,,,,,49.0,52,0.94
254124,039-009762,2016,ES,SRO Housing Corporation,LAHSA Crisis Housing,517 S. San Julian Street,Los Angeles,CA,90013.0,62118.0,206300.0,SPA 4,SD 2,CD14,SSD 30,AD 53,C,,Facility-based beds,SMF,,0,0,Non-HMIS,No,No,0.0,0.0,20,0.0,0.0,0.0,,0.0,0.0,,,20,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,17.0,20,0.85
251034,039-009710,2016,PSH,SRO Housing Corporation,Leonide Hotel,512 S. Main Street,Los Angeles,CA,90013.0,62118.0,207302.0,SPA 4,SD 1,CD14,SSD 30,AD 53,C,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,0.0,64.0,0.0,,1.0,,,,,,,,54.0,64,0.84
251077,039-009711,2016,PSH,SRO Housing Corporation,Lyndon Apartments,413 E. 7th Street,Los Angeles,CA,90014.0,62118.0,206300.0,SPA 4,SD 2,CD14,SSD 30,AD 53,C,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,54,0.0,54.0,0.0,,1.0,,,,,,,,52.0,54,0.96
251157,039-009712,2016,TH,SRO Housing Corporation,Marshal House Transitional Housing Program,523 San Julian St.,Los Angeles,CA,90013.0,62118.0,206300.0,SPA 4,SD 2,CD14,SSD 30,AD 53,C,Multiple,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,33,0.0,,,,0.0,0.0,,,33,0.0,33.0,0.0,,1.0,,,,,,,,33.0,33,1.0
251159,039-009735,2016,PSH,SRO Housing Corporation,New Terminal Hotel,907 E. 7th St.,Los Angeles,CA,90023.0,62118.0,206300.0,SPA 4,SD 2,CD14,SSD 30,AD 53,C,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,39,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,39,0.0,39.0,0.0,,1.0,,,,,,,,37.0,39,0.95
251078,039-009713,2016,PSH,SRO Housing Corporation,Palmer House,538 S. Wall St.,Los Angeles,CA,90015.0,62118.0,206300.0,SPA 4,SD 2,CD14,SSD 30,AD 53,C,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,0.0,65.0,0.0,,1.0,,,,,,,,65.0,65,1.0
251124,039-009716,2016,PSH,SRO Housing Corporation,Prentice Hotel,1014 E. 7th Street,Los Angeles,CA,90021.0,62118.0,226002.0,SPA 4,SD 2,CD14,SSD 30,AD 53,C,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0.0,44.0,0.0,,1.0,,,,,,,,41.0,44,0.93
251079,039-009736,2016,PSH,SRO Housing Corporation,Renato Apartments,531 S. San Julian Street,Los Angeles,CA,90013.0,62118.0,206300.0,SPA 4,SD 2,CD14,SSD 30,AD 53,C,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,95,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,95,0.0,95.0,0.0,,1.0,,,,,,,,81.0,95,0.85
251125,039-009717,2016,PSH,SRO Housing Corporation,Rivers Apartments,1242 E. 7th Street,Los Angeles,CA,90021.0,62118.0,226002.0,SPA 4,SD 2,CD14,SSD 30,AD 53,C,,,SMF,HIV,0,0,HMIS,Yes,Yes,0.0,0.0,35,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,35,0.0,35.0,0.0,,1.0,,,,,,,,37.0,35,1.06
251161,039-009748,2016,PSH,SRO Housing Corporation,Rivers Apartments (General),1242 E. 7th Street,Los Angeles,CA,90021.0,62118.0,226002.0,SPA 4,SD 2,CD14,SSD 30,AD 53,C,,,SMF,,1,0,HMIS,Yes,Yes,0.0,0.0,25,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,25,0.0,25.0,0.0,,1.0,,,,,,,,26.0,25,1.04
251354,111-111600,2016,PSH,SRO Housing Corporation,Rosslyn Apartments,112 W. 5th Street,Los Angeles,CA,90013.0,62118.0,207302.0,SPA 4,SD 1,CD14,SSD 30,AD 53,N,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,93,0.0,93.0,0.0,,1.0,,,,,,,,95.0,93,1.02
254125,039-009763,2016,ES,SRO Housing Corporation,SAT - TB,517 S. San Julian Street,Los Angeles,CA,90013.0,62118.0,206300.0,SPA 4,SD 2,CD14,SSD 30,AD 53,C,,Voucher beds,SMF,,0,0,Non-HMIS,No,No,0.0,0.0,5,0.0,0.0,0.0,,0.0,0.0,,,5,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,2.0,5,0.4
251035,039-009738,2016,PSH,SRO Housing Corporation,Shelter Plus Care Scattered Sites,310 E. 5th Street,Los Angeles,CA,90013.0,62118.0,206300.0,SPA 4,SD 2,CD14,SSD 30,AD 53,C,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,269,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,269,0.0,269.0,0.0,,1.0,,,,,,,,260.0,269,0.97
251126,039-009719,2016,PSH,SRO Housing Corporation,Southern Hotel,412 E. 5th St.,Los Angeles,CA,90013.0,62118.0,206300.0,SPA 4,SD 2,CD14,SSD 30,AD 53,C,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,53,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,53,0.0,53.0,0.0,,1.0,,,,,,,,51.0,53,0.96
251160,039-009737,2016,PSH,SRO Housing Corporation,Yankee Hotel,501 E. 7th Street,Los Angeles,CA,90014.0,62118.0,206300.0,SPA 4,SD 2,CD14,SSD 30,AD 53,C,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,53,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,53,0.0,53.0,0.0,,1.0,,,,,,,,52.0,53,0.98
251158,039-009714,2016,ES,SRO Housing Corporation,Year Round Shelter Program,427 E. 5th St.,Los Angeles,CA,90013.0,62118.0,206200.0,SPA 4,SD 1,CD14,SSD 24,AD 53,C,,Facility-based beds,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,20,0.0,0.0,0.0,,0.0,0.0,,,20,0.0,20.0,0.0,,1.0,,0.0,0.0,,,0.0,0.0,17.0,20,0.85
250896,157-010252,2016,TH,St. Anne's Maternity Home,St. Anne's Transitional Housing,151 North Occidental Boulevard,Los Angeles,CA,90026.0,62118.0,208610.0,SPA 4,SD 1,CD13,SSD 24,AD 51,C,Single,,SFHC,,1,0,Non-HMIS,Yes,Yes,96.0,32.0,5,0.0,0.0,96.0,,0.0,5.0,,,101,96.0,0.0,0.0,1.0,,,,,,,,,60.0,101,0.59
251226,012-001968,2016,RRH,St. Joseph Center,First 5 LA Rental Assistance,5101 S. Broadway St.,Los Angeles,CA,90037.0,62118.0,231900.0,SPA 6,SD 2,CD9,SSD 30,AD 59,C,,,HC,,0,0,Non-HMIS,No,No,2.0,1.0,0,0.0,0.0,0.0,,0.0,0.0,,,2,2.0,0.0,0.0,1.0,,,,,,,,,2.0,2,1.0
251351,085-010220,2016,RRH,St. Joseph Center,FSC Rapid Re-Housing,204 HAMPTON DR,Venice,CA,90291.0,62118.0,273300.0,SPA 5,SD 3,CD11,SSD 26,AD 62,N,,,HC,,0,0,HMIS,Yes,Yes,46.0,19.0,1,0.0,0.0,0.0,,0.0,0.0,,,47,46.0,1.0,0.0,1.0,1.0,,,,,,,,47.0,47,1.0
250828,085-010205,2016,PSH,St. Joseph Center,HACLA Shelter Plus Care/ Homeless Section 8/ TBSH,204 HAMPTON DR,Venice,CA,90291.0,62118.0,273300.0,SPA 5,SD 3,CD11,SSD 26,AD 62,C,,,SMF+HC,,0,0,HMIS,Yes,Yes,81.0,20.0,277,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,358,81.0,277.0,0.0,1.0,1.0,,,,,,,,277.0,358,0.77
250876,085-010215,2016,PSH,St. Joseph Center,St. Joseph Center- Scattered Sites,204 Hampton Dr.,Venice,CA,90291.0,62118.0,273300.0,SPA 5,SD 3,CD11,SSD 26,AD 62,C,,,SMF+HC,,0,0,Non-HMIS,No,No,19.0,6.0,177,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,196,0.0,0.0,0.0,,,,,,,,,,196.0,196,1.0
250871,089-010451,2016,PSH,"Step Up On Second Street, Inc.",Daniel's Village,2624 santa monica blvd,Santa Monica,CA,90404.0,63384.0,701602.0,SPA 5,SD 3,NA ,SSD 26,AD 50,C,,,SMF,,1,0,Non-HMIS,No,No,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7,0.0,7.0,0.0,,1.0,,,,,,,,6.0,7,0.86
250829,089-010461,2016,PSH,"Step Up On Second Street, Inc.",Hollywood Tamarind Project,1146 Tamarind Avenue,Los Angeles,CA,90038.0,62118.0,190902.0,SPA 4,SD 3,CD13,SSD 24,AD 50,C,,,SMF,,0,0,Non-HMIS,No,No,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7,0.0,0.0,0.0,,,,,,,,,,7.0,7,1.0
250992,089-010462,2016,PSH,"Step Up On Second Street, Inc.",Homeless Section 8 Voucher Program (HACLA),1328 2ND ST,Santa Monica,CA,90401.0,63384.0,701902.0,SPA 5,SD 3,NA ,SSD 26,AD 50,C,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,23.0,0.0,,1.0,,,,,,,,23.0,23,1.0
250879,089-010457,2016,PSH,"Step Up On Second Street, Inc.",HUD Supportive Housing Program - Step up On 5th,1328 2ND ST,Santa Monica,CA,90401.0,63384.0,701902.0,SPA 5,SD 3,NA ,SSD 26,AD 50,C,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.0,33.0,0.0,,1.0,,,,,,,,16.0,33,0.48
250877,089-010460,2016,PSH,"Step Up On Second Street, Inc.",Michael's Village,7160 Sunset Blvd,Santa Monica,CA,90401.0,63384.0,701902.0,SPA 5,SD 3,NA ,SSD 26,AD 50,C,,,SMF,,0,0,Non-HMIS,No,No,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30,0.0,0.0,0.0,,,,,,,,,,25.0,30,0.83
251138,089-010468,2016,TH,"Step Up On Second Street, Inc.",Step Up On Bromont,13190 Bromont Ave.,Sylmar,CA,91342.0,62118.0,106407.0,SPA 2,SD 3,CD7,SSD 18,AD 39,C,Single,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,24,0.0,0.0,0.0,,0.0,0.0,,,24,0.0,24.0,0.0,,1.0,,,,,,,,16.0,24,0.67
251375,089-010469,2016,PSH,"Step Up On Second Street, Inc.",Step Up On Colorado - aka the Kaufman Building,520 Colorado Ave,Santa Monica,CA,30401.0,63384.0,701902.0,SPA 5,SD 3,NA ,SSD 26,AD 50,N,,,SMF,,0,0,Non-HMIS,No,No,0.0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,32,0.0,0.0,0.0,,,,,,,,,,31.0,32,0.97
251331,089-010459,2016,PSH,"Step Up On Second Street, Inc.",Step Up on Vine,1057 N Vine St,Los Angeles,CA,90038.0,62118.0,191810.0,SPA 4,SD 3,CD13,SSD 26,AD 50,N,,,SMF,,0,0,Non-HMIS,No,No,0.0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,32,0.0,0.0,0.0,,,,,,,,,,29.0,32,0.91
250943,073-010500,2016,ES,Su Casa - Ending Domestic Violence,Crisis Shelter,,,CA,,,,SPA 7,SD 4,NA ,SSD 32,AD 58,C,,Facility-based beds,SFHC,DV,0,0,Non-HMIS,No,No,22.0,5.0,0,0.0,0.0,0.0,,0.0,0.0,,,22,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,10.0,22,0.45
250986,073-010502,2016,TH,Su Casa - Ending Domestic Violence,Transitional Housing,,,CA,,,,SPA 7,SD 4,NA ,SSD 32,AD 58,C,Single,,HC,DV,0,0,Non-HMIS,No,No,24.0,4.0,0,0.0,0.0,0.0,,0.0,0.0,,,24,0.0,0.0,0.0,,,,,,,,,,14.0,24,0.58
251285,137-010607,2016,TH,Tarzana Treatment Center,HIV Transitional Housing Program,18317 Armintha St.,Reseda,CA,91335.0,62118.0,131400.0,SPA 2,SD 3,CD12,SSD 27,AD 45,C,Single,,SMF,HIV,0,0,HMIS,Yes,Yes,0.0,0.0,30,0.0,0.0,0.0,,0.0,0.0,,,30,0.0,30.0,0.0,,1.0,,,,,,,,30.0,30,1.0
251005,137-010620,2016,TH,Tarzana Treatment Center,Porch Light Transitional Housing Program,8044 Darby Pl.,Reseda,CA,91335.0,62118.0,131400.0,SPA 2,SD 3,CD12,SSD 27,AD 45,C,Single,,SMF,HIV,0,0,HMIS,Yes,Yes,0.0,0.0,12,0.0,0.0,0.0,,0.0,0.0,,,12,0.0,12.0,0.0,,1.0,,,,,,,,11.0,12,0.92
254131,101-010656,2016,ES,Testimonial Community Love Center,TCLC Crisis Housing Program,5721 S. Western Ave.,Los Angeles,CA,90062.0,62118.0,232500.0,SPA 6,SD 2,CD8,SSD 30,AD 54,C,,Facility-based beds,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,30,0.0,0.0,0.0,,0.0,0.0,,,30,0.0,30.0,0.0,,1.0,,0.0,0.0,,,0.0,0.0,17.0,30,0.57
250844,101-010652,2016,TH,Testimonial Community Love Center,Transitional Housing Program,5721 S. Western Ave.,Los Angeles,CA,90062.0,62118.0,232500.0,SPA 6,SD 2,CD8,SSD 30,AD 54,C,Single,,HC,,0,0,HMIS,Yes,Yes,41.0,11.0,0,0.0,0.0,0.0,,0.0,0.0,,,41,41.0,0.0,0.0,1.0,,,,,,,,,41.0,41,1.0
251006,101-010655,2016,ES,Testimonial Community Love Center,Winter Shelter Program,6701 S. Western Ave.,Los Angeles,CA,90062.0,62118.0,237300.0,SPA 6,SD 2,CD8,SSD 30,AD 54,C,,Facility-based beds,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,0,0.0,0.0,0.0,,,,105.0,105.0,2015-10-01,2016-03-31,0.0,0.0,89.0,105,0.85
251173,435-018451,2016,PSH,The Catalyst Foundation,The Catalyst Foundation PSH Program,616 W LANCASTER BLVD,LANCASTER,CA,93534.0,61914.0,900806.0,SPA 1,SD 5,NA ,SSD 21,AD 36,C,,,SMF+HC,HIV,0,0,HMIS,Yes,Yes,11.0,3.0,74,0.0,0.0,0.0,11.0,0.0,0.0,74.0,0.0,85,11.0,74.0,0.0,1.0,1.0,,,,,,,,85.0,85,1.0
251133,040-009438,2016,TH,The Salvation Army,Bell Shelter,5600 Rickenbacker Rd.,Bell,CA,90201.0,69037.0,532304.0,SPA 7,SD 1,NA ,SSD 32,AD 53,C,Single,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,42,0.0,0.0,0.0,,0.0,0.0,,,42,0.0,42.0,0.0,,1.0,,,,,,,,40.0,42,0.95
251130,040-009402,2016,TH,The Salvation Army,Bell Shelter I - 54 Bed Emergency Shelter,5600 Rickenbacker Rd.,Bell,CA,90201.0,69037.0,532304.0,SPA 7,SD 1,NA ,SSD 32,AD 53,C,Single,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,54,0.0,0.0,0.0,,0.0,0.0,,,54,0.0,54.0,0.0,,1.0,,,,,,,,38.0,54,0.7
254133,040-009450,2016,ES,The Salvation Army,Bell Shelter Reserved Crisis Housing,5600 Rickenbacker Rd.,Bell,CA,90201.0,69037.0,532304.0,SPA 7,SD 1,NA ,SSD 32,AD 53,C,,Other beds,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,15,0.0,0.0,0.0,,0.0,0.0,,,15,0.0,15.0,0.0,,1.0,,0.0,0.0,,,0.0,0.0,13.0,15,0.87
251166,040-009444,2016,ES,The Salvation Army,DMH Emergency Shelter,5600 Rickenbacker Road Bldg. 2A/B,Bell,CA,90201.0,69037.0,532304.0,SPA 7,SD 1,NA ,SSD 32,AD 53,C,,Facility-based beds,SMF+HC,,0,0,HMIS,Yes,Yes,19.0,7.0,0,0.0,0.0,0.0,,0.0,0.0,,,19,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,19.0,19,1.0
251164,040-009406,2016,TH,The Salvation Army,GPD - Exodus Lodge Transitional Housing,11301 WISLHIRE BOULEVARD,LOS ANGELES,CA,90073.0,62118.0,701100.0,SPA 5,SD 3,NA ,SSD 26,AD 50,C,Single,,SMF,,0,1,Non-HMIS,No,No,0.0,0.0,40,0.0,0.0,0.0,,40.0,0.0,,,40,0.0,40.0,0.0,,1.0,,,,,,,,33.0,40,0.82
251083,040-009410,2016,TH,The Salvation Army,GPD - Hope Harbor,3107 S. Grand Ave.,Los Angeles,CA,90007.0,62118.0,224600.0,SPA 6,SD 1,CD9,SSD 30,AD 59,C,Single,,SM,,0,1,Non-HMIS,No,No,0.0,0.0,4,0.0,0.0,0.0,,4.0,0.0,,,4,0.0,4.0,0.0,,1.0,,,,,,,,1.0,4,0.25
251040,040-009413,2016,TH,The Salvation Army,GPD - Naomi House,11301 Wilshire Blvd.,Los Angeles,CA,90073.0,62118.0,701100.0,SPA 5,SD 3,NA ,SSD 26,AD 50,C,Single,,SF,,0,1,HMIS,Yes,Yes,0.0,0.0,20,0.0,0.0,0.0,,20.0,0.0,,,20,0.0,20.0,0.0,,1.0,,,,,,,,20.0,20,1.0
251165,040-009424,2016,TH,The Salvation Army,GPD - The Salvation Army SC Division LA The Haven,11301 Wilshire Blvd.,Los Angeles,CA,90073.0,62118.0,701100.0,SPA 5,SD 3,NA ,SSD 26,AD 50,C,Single,,SM,,0,1,HMIS,Yes,Yes,0.0,0.0,95,0.0,0.0,0.0,,95.0,0.0,,,95,0.0,95.0,0.0,,1.0,,,,,,,,95.0,95,1.0
251085,040-009425,2016,TH,The Salvation Army,GPD - Westwood Transitional Village,1401 S. Sepulveda Blvd.,Los Angeles,CA,90025.0,62118.0,265520.0,SPA 5,SD 3,CD5,SSD 26,AD 54,C,Single,,HC,,0,0,HMIS,Yes,Yes,159.0,40.0,0,0.0,0.0,0.0,,0.0,0.0,,,159,159.0,0.0,0.0,1.0,,,,,,,,,123.0,159,0.77
254743,040-009411,2016,TH,The Salvation Army,GPD-The Salvation Army SC Division LA The Haven-Senior,11301 Wilshire Blvd.,Los Angeles,CA,90073.0,62118.0,701100.0,SPA 5,SD 3,NA ,SSD 26,AD 50,C,Single,,SM,,0,1,HMIS,Yes,Yes,0.0,0.0,20,0.0,0.0,0.0,,20.0,0.0,,,20,0.0,20.0,0.0,,1.0,,,,,,,,13.0,20,0.65
251129,040-009401,2016,ES,The Salvation Army,HCHV/EH - Alpha Center,11301 Wilshire Blvd. ,Los Angeles,CA,90073.0,62118.0,701100.0,SPA 5,SD 3,NA ,SSD 26,AD 50,C,,Facility-based beds,SMF,,0,1,HMIS,Yes,Yes,0.0,0.0,45,0.0,0.0,0.0,,45.0,0.0,,,45,0.0,45.0,0.0,,1.0,,0.0,0.0,,,0.0,0.0,45.0,45,1.0
251270,040-009446,2016,TH,The Salvation Army,Hope Harbor GR,3107 S. Grand Ave.,Los Angeles,CA,90007.0,62118.0,224600.0,SPA 6,SD 1,CD9,SSD 30,AD 59,C,Single,,SM,,0,1,HMIS,Yes,Yes,0.0,0.0,56,0.0,0.0,0.0,,56.0,0.0,,,56,0.0,56.0,0.0,,1.0,,,,,,,,43.0,56,0.77
