Row #,LAUID,Year,Proj. Type,Organization Name,Project Name,Address,Address 2,City,State,ZIP,Geo Code,Census Tract,SPA,SD,CD,SSD,AD,USCD,Community,Inventory Type,Bed Type,Rental Assistance Type,Target Pop. A,Target Pop. B,LAHSA Funded,In HMIS,Veteran Program,Youth Program,Beds HH w/ Children,Units HH w/ Children,Beds HH w/o Children,Beds HH w/ only Children,Veteran Beds HH w/ Children,Veteran Beds HH w/o Children,Youth Beds HH w/ Children,Youth Beds HH w/o Children,CH Beds HH w/ Children,CH Beds HH w/o Children,CH Beds HH w/ only Children,Other Federal Funding?,Other Federal Funding: HUD-VASH,Other Federal Funding: SSVF,Other Federal Funding: GPD,Other Federal Funding: HCHV,Other Federal Funding: CWT/TR,Other Federal Funding: BCP,Other Federal Funding: TLP,Other Federal Funding: MGH,Other Federal Funding: HOPWA,Other Federal Funding: PIH,Housing Type,McKinney- Vento,Year-Round Beds,HMIS Beds HH w/ Children,HMIS Beds HH w/o Children,HMIS Beds HH w/ only Children,% of HMIS Beds HH with Children,% of HMIS Beds HH without Children,% of HMIS Beds HH w/ only Children,Total Seasonal Beds,Seasonal Beds Available in HMIS,Availability Start Date,Availability End Date,Overflow Beds,HMIS Overflow Beds,PIT Count,Total Beds,Bed Utilization Rate,Unit Utilization Rate
283130,011-001117,2017,PSH,A Community of Friends,Santos Plaza,3837 S. Western Ave.,,Los Angeles,CA,90062,62118.0,231400.0,SPA 6,SD 2,CD8,SSD 30,AD 54,USCD 37,Adams,C,,Sponsor Based,SMF,,Yes,Yes,No,No,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,No,,,,,,,,,,,Single,Yes,36,0.0,36.0,0.0,,1.0,,,,,,,,36.0,36,1.0,1.0
283062,011-001129,2017,PSH,A Community of Friends,Selby Hotel,1740 N. Hudson Ave.,,Los Angeles,CA,90028,62118.0,190201.0,SPA 4,SD 3,CD13,SSD 26,AD 50,USCD 28,Hollywood Hills West,C,,Sponsor Based,SMF,,Yes,Yes,No,No,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,,,,,,,,,,,Single,Yes,28,0.0,28.0,0.0,,1.0,,,,,,,,16.0,28,0.57,0.5714285714285714
283020,011-001120,2017,PSH,A Community of Friends,Vendome Palms,975 N. Vendome St.,,Los Angeles,CA,90026,62118.0,195803.0,SPA 4,SD 1,CD13,SSD 24,AD 51,USCD 28,Silver Lake,C,,Sponsor Based,SMF+HC,,Yes,Yes,No,No,4.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,No,,,,,,,,,,,Single,Yes,37,4.0,33.0,0.0,1.0,1.0,,,,,,,,29.0,37,0.78,0.8285714285714286
283021,011-001121,2017,PSH,A Community of Friends,Vista Nueva Apartments,130 S. Lafayette Park Pl.,,Los Angeles,CA,90057,62118.0,208620.0,SPA 4,SD 1,CD13,SSD 24,AD 51,USCD 34,Rampart Village,C,,Sponsor Based,SMF+HC,,Yes,Yes,No,No,100.0,29.0,11.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,No,,,,,,,,,,,Single,Yes,111,100.0,11.0,0.0,1.0,1.0,,,,,,,,90.0,111,0.81,0.625
283022,011-001122,2017,PSH,A Community of Friends,Willis Avenue Apartments,8904 Willis Ave.,,Los Angeles,CA,91402,62118.0,120108.0,SPA 2,SD 3,CD6,SSD 18,AD 46,USCD 29,Panorama City,C,,Sponsor Based,SMF,,Yes,Yes,No,No,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,No,,,,,,,,,,,Single,Yes,43,0.0,43.0,0.0,,1.0,,,,,,,,40.0,43,0.93,0.8837209302325582
283157,011-001134,2017,PSH,A Community of Friends,Willow Apartments (S+C),12612 Wilmington Ave.,,Compton,CA,90222,60804.0,541400.0,SPA 6,SD 2,NA ,SSD 35,AD 64,USCD 44,Willowbrook,C,,Sponsor Based,SMF+HC,,Yes,Yes,No,No,56.0,23.0,10.0,,0.0,0.0,0.0,0.0,16.0,10.0,0.0,No,,,,,,,,,,,Single,Yes,66,56.0,10.0,,1.0,1.0,,,,,,,,45.0,66,0.68,0.6666666666666666
283023,011-001124,2017,PSH,A Community of Friends,Woodland Terrace,15532 Nordhoff St.,,North Hills,CA,91343,62118.0,117405.0,SPA 2,SD 3,CD7,SSD 18,AD 46,USCD 29,North Hills,C,,Sponsor Based,SMF+HC,,Yes,Yes,No,No,116.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,62.0,4.0,0.0,No,,,,,,,,,,,Single,Yes,120,116.0,4.0,0.0,1.0,1.0,,,,,,,,107.0,120,0.89,0.9333333333333333
306673,414-017301,2017,PSH,Affordable Living for the Aging,Janet L. Witkin Center,937 N Fairfax Ave,,West Hollywood,CA,90046,69037.0,700200.0,SPA 4,SD 3,NA ,SSD 26,AD 50,USCD 28,West Hollywood,C,,Project Based,SMF,,Yes,Yes,No,No,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,No,,,,,,,,,,,Single,Yes,17,0.0,17.0,0.0,,1.0,,,,,,,,17.0,17,1.0,1.0
306678,414-017303,2017,PSH,Affordable Living for the Aging,Lancaster Shared Housing,44608 Benald Steet,,Lancaster,CA,93535,61914.0,900608.0,SPA 1,SD 5,NA ,SSD 21,AD 36,USCD 25,Lancaster,C,,Project Based,SMF,HIV,Yes,Yes,Yes,No,0.0,0.0,3.0,,0.0,3.0,0.0,0.0,0.0,3.0,,No,,,,,,,,,,,Single,Yes,3,0.0,3.0,,,1.0,,,,,,,,3.0,3,1.0,1.0
282982,110-009607,2017,PSH,Alliance for Housing and Healing,CHOISS Program - SPA 7 (a),9217 Washburn Rd.,,Downey,CA,90242,61032.0,551102.0,SPA 7,SD 4,NA ,SSD 32,AD 58,USCD 40,Downey,C,,Tenant Based,SMF+HC,HIV,Yes,Yes,No,No,15.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,No,,,,,,,,,,,Multiple,Yes,24,15.0,9.0,0.0,1.0,1.0,,,,,,,,24.0,24,1.0,1.0
282907,110-009604,2017,PSH,Alliance for Housing and Healing,CHOISS Program - SPA 7 (b),12044 Walnut St.,,Norwalk,CA,90605,61032.0,552200.0,SPA 7,SD 4,NA ,SSD 32,AD 57,USCD 38,Norwalk,C,,Tenant Based,SMF+HC,HIV,Yes,Yes,No,No,16.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,,,,,,,,,,,Multiple,Yes,22,16.0,6.0,0.0,1.0,1.0,,,,,,,,15.0,22,0.68,0.9
283197,110-009609,2017,PSH,Alliance for Housing and Healing,CHOISS SPA 3,11130 Lower Azusa Road,#8,El Monte,CA,91731,61152.0,432401.0,SPA 3,SD 1,NA ,SSD 22,AD 49,USCD 32,El Monte,C,,Tenant Based,SMF+HC,HIV,Yes,Yes,No,No,21.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,Yes,No,No,No,No,No,No,No,No,Yes,No,Multiple,Yes,34,21.0,13.0,0.0,1.0,1.0,,,,,,,,28.0,34,0.82,0.9523809523809523
282915,110-009603,2017,PSH,Alliance for Housing and Healing,CHOISS SPA 5,506 Ocean Park Blvd.,,Santa Monica,CA,90405,63384.0,702002.0,SPA 5,SD 3,NA ,SSD 26,AD 50,USCD 33,Santa Monica,C,,Tenant Based,SMF+HC,HIV,Yes,Yes,No,No,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,,,,,,,,,,,Multiple,Yes,5,2.0,3.0,0.0,1.0,1.0,,,,,,,,3.0,5,0.6,0.5
283286,415-017351,2017,PSH,"AMCAL Multi-Housing, Inc.",Terracina,1126 W Imperial Hwy,,Los Angeles,CA,90044,69037.0,600304.0,SPA 8,SD 2,NA ,SSD 30,AD 62,USCD 43,Westmont / West Athens,C,,Project Based,SMF+HC,,Yes,No,No,Yes,16.0,6.0,9.0,0.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,No,,,,,,,,,,,Single,Yes,25,0.0,0.0,0.0,,,,,,,,,,25.0,25,1.0,0.6
306689,210-001651,2017,PSH,Asian Pacific Counseling and Treatment Center,Asian Pacific Counseling and Treatment Center,905 E 8th St.,,Los Angeles,CA,90021,62118.0,226002.0,SPA 4,SD 2,CD14,SSD 30,AD 53,USCD 34,Downtown Los Angeles,C,,Tenant Based,SMF+HC,,Yes,No,No,No,34.0,13.0,52.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,0.0,No,,,,,,,,,,,Multiple,Yes,86,0.0,0.0,0.0,,,,,,,,,,86.0,86,1.0,0.8769230769230769
282946,163-003202,2017,PSH,City of Pomona Housing Authority,Shelter Plus Care Program,505 S. Garey Ave.,,Pomona,CA,91766,62850.0,408800.0,SPA 3,SD 1,NA ,SSD 20,AD 52,USCD 35,Pomona,C,,Tenant Based,SMF+HC,,Yes,Yes,No,No,98.0,26.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,,No,,,,,,,,,,,Multiple,Yes,152,98.0,54.0,0.0,1.0,1.0,,,,,,,,148.0,152,0.97,0.9375
283190,324-003258,2017,PSH,City of Santa Monica,2008 SMHA S+C Award - Expansion,1901 Main St.,", Suite A",Santa Monica,CA,90405,63384.0,702002.0,SPA 5,SD 3,NA ,SSD 26,AD 50,USCD 33,Santa Monica,C,,Tenant Based,SMF,,No,Yes,No,No,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,No,,,,,,,,,,,Multiple,Yes,15,0.0,15.0,0.0,,1.0,,,,,,,,13.0,15,0.87,0.8666666666666667
283189,324-003252,2017,PSH,City of Santa Monica,City of Santa Monica Serial Inebriate-Outreach Program,1901 Main Street,", Suite A",Santa Monica,CA,90405,63384.0,702002.0,SPA 5,SD 3,NA ,SSD 26,AD 50,USCD 33,Santa Monica,C,,Tenant Based,SMF,,No,Yes,No,No,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,,30.0,0.0,No,,,,,,,,,,,Single,Yes,30,0.0,30.0,0.0,,1.0,,,,,,,,24.0,30,0.8,0.8
283198,400-016750,2017,PSH,City of West Hollywood,Shelter+ Care Tenant Based Rental Assistance Project,8300 Santa Monica Blvd,,West Hollywood,CA,90069,69037.0,700300.0,SPA 4,SD 3,NA ,SSD 26,AD 50,USCD 28,West Hollywood,C,,Tenant Based,SMF,,Yes,No,No,No,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,,18.0,0.0,No,,,,,,,,,,,Multiple,Yes,18,0.0,0.0,0.0,,,,,,,,,,18.0,18,1.0,1.0
283259,234-003401,2017,PSH,Coalition for Responsible Community Development,28th St. Apartments,1006 E. 28th St.,,Los Angeles,CA,90011,62118.0,226700.0,SPA 6,SD 2,CD9,SSD 30,AD 59,USCD 40,South Central,C,,Sponsor Based,SMF,,Yes,Yes,No,Yes,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,,0.0,0.0,No,,,,,,,,,,,Single,Yes,7,0.0,7.0,0.0,,1.0,,,,,,,,7.0,7,1.0,1.0
283003,406-017456,2017,PSH,Coalition for Responsible Community Development,36th Street Apartments,157 E. 36th Street,,Los Angeles,CA,90011,62118.0,231100.0,SPA 6,SD 2,CD9,SSD 30,AD 59,USCD 37,South Central,N,,Project Based,SMF,,Yes,Yes,No,Yes,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,,0.0,0.0,No,,,,,,,,,,,Single,Yes,10,0.0,10.0,0.0,,1.0,,,,,,,,10.0,10,1.0,1.0
283228,406-017453,2017,PSH,Coalition for Responsible Community Development,Broadway Apartments,4775 S Broadway,,Los Angeles,CA,90037,62118.0,231900.0,SPA 6,SD 2,CD9,SSD 30,AD 59,USCD 40,South Park,C,,Project Based,SMF+HC,,Yes,Yes,No,Yes,6.0,3.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,No,,,,,,,,,,,Single,Yes,13,6.0,7.0,0.0,1.0,1.0,,,,,,,,10.0,13,0.77,1.0
307310,406-017454,2017,PSH,Coalition for Responsible Community Development,Community Build,3101 Grand Avenue,,Los Angeles,CA,90007,62118.0,224600.0,SPA 6,SD 1,CD9,SSD 30,AD 59,USCD 37,South Central,C,,Project Based,SMF+HC,,No,Yes,No,No,87.0,22.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,,,,,,,,,,,Single,Yes,117,87.0,30.0,0.0,1.0,1.0,,,,,,,,30.0,117,0.26,0.5769230769230769
283299,406-017450,2017,PSH,Coalition for Responsible Community Development,CRCD Apartments,10424 S. Figueroa ,,Los Angeles,CA,90003,62118.0,241201.0,SPA 6,SD 2,CD8,SSD 30,AD 64,USCD 43,South Vermont,C,,Project Based,SMF+HC,,Yes,Yes,No,No,6.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,No,,,,,,,,,,,Single,Yes,16,6.0,10.0,0.0,1.0,1.0,,,,,,,,10.0,16,0.62,1.0
307311,406-017457,2017,PSH,Coalition for Responsible Community Development,Epworth,6525 S Normandie,,Los Angeles,CA,90047,62118.0,237402.0,SPA 6,SD 2,CD8,SSD 30,AD 59,USCD 37,Vermont Square,N,,Project Based,SMF,,Yes,Yes,No,Yes,0.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,No,,,,,,,,,,,Single,Yes,19,0.0,19.0,0.0,,1.0,,,,,,,,19.0,19,1.0,1.0
282892,245-004201,2017,PSH,Downtown Women Center,Jill's Place,331 S. Los Angeles St.,,Los Angeles,CA,90013,62118.0,207302.0,SPA 4,SD 1,CD14,SSD 30,AD 53,USCD 34,Skid Row,C,,Sponsor Based,SF,,Yes,Yes,Yes,No,0.0,0.0,43.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,0.0,No,,,,,,,,,,,Single,Yes,43,0.0,43.0,0.0,,1.0,,,,,,,,43.0,43,1.0,1.0
282942,245-004202,2017,PSH,Downtown Women Center,Residence,434 S. San Pedro St.,,Los Angeles,CA,90013,62118.0,206200.0,SPA 4,SD 1,CD14,SSD 30,AD 53,USCD 34,Skid Row,C,,Project Based,SF,,Yes,Yes,No,No,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,,17.0,,No,,,,,,,,,,,Single,Yes,67,0.0,67.0,0.0,,1.0,,,,,,,,67.0,67,1.0,1.0
282979,397-016550,2017,PSH,Gett Love,Gilbert Hotel,1622 Wilcox Avenue,,Los Angeles,CA,90028,62118.0,190700.0,SPA 4,SD 3,CD13,SSD 26,AD 50,USCD 28,Hollywood,C,,Project Based,SMF,,Yes,Yes,No,No,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,No,,,,,,,,,,,Single,Yes,20,0.0,20.0,0.0,,1.0,,,,,,,,20.0,20,1.0,1.0
283100,020-005607,2017,PSH,"Hillview Mental Health Center, Inc.",Hillview - Hillview Village PRA,12408 Van Nuys Blvd.,,Pacoima,CA,91331,62118.0,104105.0,SPA 2,SD 3,CD7,SSD 18,AD 39,USCD 29,Pacoima,C,,Project Based,SMF,,No,Yes,No,No,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,,41.0,,No,,,,,,,,,,,Single,Yes,41,0.0,41.0,0.0,,1.0,,,,,,,,35.0,41,0.85,0.8536585365853658
283066,020-005608,2017,PSH,"Hillview Mental Health Center, Inc.",Hillview Mental Health Center- Hillview Village SRA,12408 Van Nuys Blvd.,,Pacoima,CA,91331,62118.0,104105.0,SPA 2,SD 3,CD7,SSD 18,AD 39,USCD 29,Pacoima,C,,Sponsor Based,SMF,,No,Yes,No,No,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,,23.0,0.0,No,,,,,,,,,,,Multiple,Yes,23,0.0,23.0,0.0,,1.0,,,,,,,,22.0,23,0.96,0.9565217391304348
283213,020-005612,2017,PSH,"Hillview Mental Health Center, Inc.",Hillview Shelter Plus Care TRA,12450 Van Nuys Blvd.,,Pacoima,CA,91331,62118.0,104105.0,SPA 2,SD 3,CD7,SSD 18,AD 39,USCD 29,Pacoima,C,,Tenant Based,SMF+HC,,No,Yes,Yes,No,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,,16.0,0.0,No,,,,,,,,,,,Multiple,Yes,16,0.0,16.0,0.0,,1.0,,,,,,,,12.0,16,0.75,0.75
283128,058-005650,2017,PSH,His Sheltering Arms,The Pearl Center,116 West 111th Street,,Los Angeles,CA,90061,62118.0,241120.0,SPA 6,SD 2,CD8,SSD 30,AD 64,USCD 43,Green Meadows,C,,Project Based,SF,,Yes,Yes,No,No,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,No,,,,,,,,,,,Single,Yes,12,0.0,12.0,0.0,,1.0,,,,,,,,6.0,12,0.5,0.5
283214,263-005714,2017,PSH,Hollywood Community Housing Corporation,Allesandro Apartments,1934 Allesandro St.,,Los Angeles,CA,90039,62118.0,197410.0,SPA 4,SD 1,CD13,SSD 24,AD 51,USCD 28,Echo Park,C,,Project Based,SMF+HC,HIV,Yes,Yes,No,No,3.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,,,,,,,,,,,Single,Yes,22,3.0,19.0,0.0,1.0,1.0,,,,,,,,22.0,22,1.0,0.95
283215,111-111300,2017,PSH,Hollywood Community Housing Corporation,Argyle Court Apartments,1938 N. Argyle Ave.,,Los Angeles,CA,90068,62118.0,189500.0,SPA 4,SD 3,CD4,SSD 26,AD 43,USCD 28,Hollywood,C,,Project Based,SMF+HC,HIV,Yes,Yes,No,No,6.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,,,,,,,,,,,Single,Yes,26,6.0,20.0,0.0,1.0,1.0,,,,,,,,30.0,26,1.15,1.0
282958,263-005703,2017,PSH,Hollywood Community Housing Corporation,Hollywood Bungalow Courts,1554 N. Serrano Avenue,,Los Angeles,CA,90027,62118.0,190520.0,SPA 4,SD 3,CD13,SSD 24,AD 43,USCD 28,Hollywood,C,,Sponsor Based,SMF,HIV,Yes,Yes,No,No,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,No,,,,,,,,,,,Single,Yes,15,0.0,15.0,0.0,,1.0,,,,,,,,14.0,15,0.93,0.9333333333333333
283251,263-005713,2017,PSH,Hollywood Community Housing Corporation,Waterloo Heights Apartments,1011 Waterloo St.,,Los Angeles,CA,90026,62118.0,195710.0,SPA 4,SD 1,CD13,SSD 24,AD 51,USCD 28,Echo Park,C,,Project Based,SMF,HIV,Yes,Yes,No,No,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,,0.0,,No,,,,,,,,,,,Single,Yes,17,0.0,17.0,0.0,,1.0,,,,,,,,18.0,17,1.06,1.0
283219,059-005753,2017,PSH,Homeless Health Care Los Angeles,Housing for Health (Homeless Health Care),2330 Beverly Blvd.,,Los Angeles,CA,90057,62118.0,208502.0,SPA 4,SD 1,CD13,SSD 24,AD 51,USCD 34,Echo Park,N,,Sponsor Based,SMF,,No,Yes,No,No,0.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,No,,,,,,,,,,,Multiple,Yes,162,0.0,162.0,0.0,,1.0,,,,,,,,83.0,162,0.51,0.5123456790123457
283026,021-005804,2017,PSH,Homes for Life Foundation,Birch Grove Homes,11401 Bloomfield Ave.,,Norwalk,CA,90650,62490.0,550000.0,SPA 7,SD 4,NA ,SSD 32,AD 57,USCD 38,Norwalk,C,,Not Applicable,SMF,,Yes,Yes,No,No,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,No,,,,,,,,,,,Single,Yes,20,0.0,20.0,0.0,,1.0,,,,,,,,20.0,20,1.0,1.0
283028,021-005807,2017,PSH,Homes for Life Foundation,Denker House,3819 Motor Avenue,,Culver City,CA,90232,62118.0,702501.0,SPA 5,SD 2,NA ,SSD 30,AD 54,USCD 37,Culver City,C,,Project Based,SMF,,Yes,Yes,No,No,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,No,,,,,,,,,,,Single,Yes,54,0.0,54.0,0.0,,1.0,,,,,,,,54.0,54,1.0,1.0
283103,021-005817,2017,PSH,Homes for Life Foundation,Elm Street Expansion,11401 Bloomfield Ave.,,Norwalk,CA,90650,62490.0,550000.0,SPA 7,SD 4,NA ,SSD 32,AD 57,USCD 38,Norwalk,C,,Not Applicable,SMF,,Yes,Yes,No,No,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,No,,,,,,,,,,,Single,Yes,6,0.0,6.0,0.0,,1.0,,,,,,,,6.0,6,1.0,1.0
283029,021-005808,2017,PSH,Homes for Life Foundation,Elm Street Homes,11401 Bloomfield Ave.,,Norwalk,CA,90650,62490.0,550000.0,SPA 7,SD 4,NA ,SSD 32,AD 57,USCD 38,Norwalk,C,,Not Applicable,SMF,,Yes,Yes,No,No,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,No,,,,,,,,,,,Single,Yes,8,0.0,8.0,0.0,,1.0,,,,,,,,8.0,8,1.0,1.0
283134,021-005809,2017,PSH,Homes for Life Foundation,Harbor Gateway Homes,1435 W. 223rd Street,,Los Angeles,CA,90501,62118.0,293202.0,SPA 8,SD 4,CD15,SSD 35,AD 66,USCD 43,Harbor Gateway,C,,Not Applicable,SMF,,Yes,Yes,No,No,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,No,,,,,,,,,,,Single,Yes,18,0.0,18.0,0.0,,1.0,,,,,,,,16.0,18,0.89,0.8888888888888888
283381,021-005810,2017,PSH,Homes for Life Foundation,Harvest House,14029 Harvest Ave.,,Norwalk,CA,90650,62490.0,552100.0,SPA 7,SD 4,NA ,SSD 32,AD 57,USCD 38,Norwalk,C,,Not Applicable,SMF,,Yes,Yes,No,No,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,,,,,,,,,,,Single,Yes,6,0.0,6.0,0.0,,1.0,,,,,,,,6.0,6,1.0,1.0
283135,021-005811,2017,PSH,Homes for Life Foundation,HFL Garden Villa Apartments,5530 Klump Ave.,,Los Angeles,CA,91601,62118.0,125310.0,SPA 2,SD 3,CD2,SSD 18,AD 39,USCD 29,North Hollywood,C,,Not Applicable,SMF,,No,Yes,No,No,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,No,,,,,,,,,,,Single,Yes,19,0.0,19.0,0.0,,1.0,,,,,,,,19.0,19,1.0,1.0
283206,021-005818,2017,PSH,Homes for Life Foundation,HFL Sequoia Apartments,14406 Hamlin Street,,Los Angeles,CA,91401,62118.0,128102.0,SPA 2,SD 3,CD2,SSD 18,AD 46,USCD 29,Van Nuys,C,,Not Applicable,SMF,,No,Yes,No,No,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,No,,,,,,,,,,,Single,Yes,12,0.0,12.0,0.0,,1.0,,,,,,,,12.0,12,1.0,1.0
283101,021-005813,2017,PSH,Homes for Life Foundation,HFL Van Nuys Apartments,13457 Vanowen St.,,Los Angeles,CA,91405,62490.0,123510.0,SPA 2,SD 3,CD2,SSD 18,AD 46,USCD 29,Van Nuys,C,,Not Applicable,SMF,,No,Yes,No,No,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,No,,,,,,,,,,,Single,Yes,14,0.0,14.0,0.0,,1.0,,,,,,,,13.0,14,0.93,0.9285714285714286
283067,021-005812,2017,PSH,Homes for Life Foundation,HFL Vanowen Apartments,14419 Vanowen St.,,Los Angeles,CA,91405,62118.0,127910.0,SPA 2,SD 3,CD6,SSD 18,AD 46,USCD 29,Van Nuys,C,,Not Applicable,SMF,,No,Yes,No,No,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,,2.0,,No,,,,,,,,,,,Single,Yes,14,0.0,14.0,0.0,,1.0,,,,,,,,14.0,14,1.0,1.0
283289,392-016303,2017,PSH,Integrated Recovery Network,Housing and Supportive Services 1,2010 Wilshire Blvd.,Suite 1012,Los Angeles,CA,90057,62118.0,209102.0,SPA 4,SD 1,CD1,SSD 24,AD 53,USCD 34,Westlake,C,,Not Applicable,SMF,,No,Yes,Yes,No,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,,6.0,,No,,,,,,,,,,,Multiple,Yes,45,0.0,20.0,0.0,,0.44,,,,,,,,45.0,45,1.0,1.0
283287,026-006888,2017,PSH,LA Family Housing Corporation,Day Street Apartments,7639 Day St. ,,Los Angeles,CA,91042,62118.0,101400.0,SPA 2,SD 5,CD7,SSD 25,AD 39,USCD 28,Sunland-Tujunga,C,,Tenant Based,SMF,,Yes,Yes,No,No,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,,44.0,,No,,,,,,,,,,,Single,Yes,44,0.0,44.0,0.0,,1.0,,,,,,,,44.0,44,1.0,1.0
306792,026-006893,2017,PSH,LA Family Housing Corporation,Housing for Health (LAFH),7843 Lankershim Blvd,,North Hollywood,CA,91605,62118.0,121900.0,SPA 2,SD 3,CD6,SSD 18,AD 39,USCD 29,Sun Valley,N,,Project Based,SMF,,Yes,Yes,No,No,0.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,,,,,,,,,,,Single,Yes,273,0.0,273.0,0.0,,1.0,,,,,,,,273.0,273,1.0,1.0
283257,026-006891,2017,PSH,LA Family Housing Corporation,Klump Apartments,5120 Klump Avenue,,North Hollywood,CA,91601,62118.0,125401.0,SPA 2,SD 3,CD2,SSD 18,AD 39,USCD 29,North Hollywood,C,,Tenant Based,SMF,,Yes,Yes,No,No,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,,0.0,,No,,,,,,,,,,,Single,Yes,14,0.0,14.0,0.0,,1.0,,,,,,,,14.0,14,1.0,1.0
307245,026-006884,2017,PSH,LA Family Housing Corporation,Palo Verde Apartment,8925 Glen Oaks Blvd. ,,Los Angeles,CA,91352,62118.0,121102.0,SPA 2,SD 3,CD6,SSD 18,AD 39,USCD 29,Sun Valley,C,,Tenant Based,SMF,,Yes,Yes,No,No,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,,,,,,,,,,,Single,Yes,60,0.0,60.0,0.0,,1.0,,,,,,,,60.0,60,1.0,1.0
307254,026-006909,2017,PSH,LA Family Housing Corporation,SPA 2 Welcome Home Project,7843 Lankershim Blvd.,,Los Angeles,CA,91605,62118.0,121900.0,SPA 2,SD 3,CD6,SSD 18,AD 39,USCD 29,Sun Valley,U,,Tenant Based,HC,,Yes,No,No,No,27.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,,,,,,,,,,,Multiple,Yes,27,,,,,,,,,,,,,,27,,
308589,028-006414,2017,PSH,"Lamp, Inc.",Housing for Health (LAMP),526 S San Pedro St,,Los Angeles,CA,90013,62118.0,206300.0,SPA 4,SD 2,CD14,SSD 30,AD 53,USCD 34,Skid Row,N,,Tenant Based,SMF+HC,,No,Yes,No,No,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,No,,,,,,,,,,,Multiple,Yes,220,0.0,220.0,0.0,,1.0,,,,,,,,212.0,220,0.96,0.9636363636363636
